frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,diffblur_errors,neareast_neighbour_distances,selections
5.000000000000000000e+00,6.412454580500869383e+01,7.929956194180994622e+00,-1.826390060545076896e-02,4.818295998046619957e+02,1.406082351986437384e-02,0.000000000000000000e+00,1.711009065722432254e+01,1.000000000000000000e+00
5.000000000000000000e+00,7.580918681714074125e+01,2.108323137753428611e+01,-1.686242983766009229e-02,4.455065472899167389e+02,3.234871786285032913e-01,0.000000000000000000e+00,4.201292049642864512e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.567619582383963461e+01,4.000366269209975911e+01,-2.022741077608703961e-02,5.327194825481242333e+02,2.334861009302879875e-02,0.000000000000000000e+00,8.250949451994870287e+00,1.000000000000000000e+00
5.000000000000000000e+00,6.594138530084603644e+01,4.098175763460454135e+01,-1.985723988545775795e-02,5.231254638866050755e+02,9.071382965258256714e-02,0.000000000000000000e+00,9.691401329288677147e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.155401404375293879e+02,4.946667429507586888e+01,-1.735670070017658259e-02,4.583169653937472390e+02,8.649248287108557420e-02,0.000000000000000000e+00,8.344979957473864118e+00,1.000000000000000000e+00
5.000000000000000000e+00,7.489576936707938160e+01,5.000087569818586530e+01,-1.586220572228092679e-02,4.195829291136306551e+02,2.878609829182342539e-01,0.000000000000000000e+00,5.546951441743343203e+00,1.000000000000000000e+00
6.000000000000000000e+00,9.486600052256110871e+01,5.261515523254562510e+00,-1.532679394846950434e-02,4.057062287042291473e+02,2.602873062883861444e-01,0.000000000000000000e+00,3.488614553824166631e+00,1.000000000000000000e+00
6.000000000000000000e+00,3.181530297242583316e+01,2.278085883205262618e+01,-1.671539710029213213e-02,4.416957807983527573e+02,1.452216450988749186e-01,0.000000000000000000e+00,3.314930507739099586e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.089211328402004426e+02,4.438460494124546329e+01,-1.900528151356818338e-02,5.010445690197747695e+02,6.579606344516619743e-02,0.000000000000000000e+00,7.819584706588179834e+00,1.000000000000000000e+00
6.000000000000000000e+00,7.912714087972791788e+01,2.393377345224292796e+01,1.543870977307479700e-02,-4.086068417371912460e+02,3.308729002519211759e-01,0.000000000000000000e+00,3.088085743263567551e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.246728526030811253e+02,4.138093222659186665e+01,-5.659773887902323775e-02,1.475358721284484545e+03,9.475117250503906074e-02,0.000000000000000000e+00,3.642144911033800447e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.320235288712891304e+02,7.203895364529850909e+00,-1.970031107133892942e-02,5.190582127620591564e+02,1.925472188730870116e-02,0.000000000000000000e+00,1.045581813122425352e+01,1.000000000000000000e+00
7.000000000000000000e+00,1.357893058201397309e+02,1.814298252213392715e+01,-1.742323245977820886e-02,4.600413228712263844e+02,3.151038221834012720e-02,0.000000000000000000e+00,4.921205046782096026e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.025196599860257720e+02,1.926106460269162213e+01,-1.971665366951390330e-02,5.194817771098712456e+02,1.640148476288327828e-02,0.000000000000000000e+00,7.635212490185579348e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.123570059001543875e+01,3.304951508525684289e+01,-2.277449013002143252e-02,5.987342002707280244e+02,9.179521494283204852e-02,0.000000000000000000e+00,8.250949451994870287e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.105179701906364897e+02,3.672980151726649467e+01,-2.017679383607267479e-02,5.314076023344714486e+02,6.409552598010781477e-02,0.000000000000000000e+00,7.819584706588179834e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.329006331864525521e+02,4.922937146648625628e+01,-6.775956561466563166e-02,1.764648821368670497e+03,8.368977913788766543e-03,0.000000000000000000e+00,1.137076830431514374e+01,1.000000000000000000e+00
7.000000000000000000e+00,5.202878955133982686e+00,4.343398537463433939e+01,-2.118795252409043373e-02,5.576146206824242881e+02,1.886458934080015304e-01,0.000000000000000000e+00,1.102077492459698149e+01,1.000000000000000000e+00
7.000000000000000000e+00,7.498913974818357531e+01,4.445471015170323170e+01,-1.652425932212792797e-02,4.367419082571831837e+02,1.252388504893374721e-01,0.000000000000000000e+00,5.546951441743343203e+00,1.000000000000000000e+00
7.000000000000000000e+00,8.342742767299284878e+01,4.487333646751734051e+01,-1.802042590847876755e-02,4.755192689669611923e+02,3.219934359162635040e-02,0.000000000000000000e+00,8.448665639867286359e+00,1.000000000000000000e+00
8.000000000000000000e+00,3.787476856433779204e+01,5.734856328803726200e+00,-2.516817093358624316e-02,6.607731635724644548e+02,4.659523490481953800e-02,0.000000000000000000e+00,1.809097356695688319e+01,1.000000000000000000e+00
8.000000000000000000e+00,5.736616804262536107e+01,2.364871989618241699e+01,-1.865343617915092220e-02,4.919255086349097610e+02,3.515502757613719886e-02,0.000000000000000000e+00,4.347391703628017190e+00,1.000000000000000000e+00
8.000000000000000000e+00,2.355912508539772432e+01,3.310210596552690987e+01,-1.908454204753568667e-02,5.030988284476662784e+02,1.902533003693018809e-02,0.000000000000000000e+00,7.209562854112171237e+00,1.000000000000000000e+00
8.000000000000000000e+00,8.000906644932391032e+01,2.097430038302258382e+01,-2.022027748320870399e-02,5.325346032215070409e+02,2.173036500761444945e-01,0.000000000000000000e+00,3.088085743263567551e+00,1.000000000000000000e+00
8.000000000000000000e+00,3.496961420302842782e+01,2.380021398686067968e+01,-1.417222452091626388e-02,3.757823181148935419e+02,2.835276003409318291e-01,0.000000000000000000e+00,3.314930507739099586e+00,1.000000000000000000e+00
9.000000000000000000e+00,9.917452052622955705e+01,7.198008718349512058e+00,-2.098308469880590457e-02,5.523048953942383150e+02,2.029729286134703825e-01,0.000000000000000000e+00,3.341783826978705019e+00,1.000000000000000000e+00
9.000000000000000000e+00,5.146345995392691108e+00,8.752587057968135298e+00,-1.933322405416987300e-02,5.095441213457019103e+02,1.635037652314974554e-01,0.000000000000000000e+00,8.502439203974988757e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.486247979145922038e+01,1.321858052044157184e+01,-2.066275519277914127e-02,5.440026562488761783e+02,9.671584171480041014e-02,0.000000000000000000e+00,8.495876813616298762e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.862213305388888784e+01,2.083730286598252235e+01,-2.910584510280648379e-02,7.628290529436120551e+02,6.783429658212536406e-02,0.000000000000000000e+00,5.982844300439192686e+00,1.000000000000000000e+00
1.000000000000000000e+01,4.994172293913234739e+01,2.935682411616564380e+01,-2.119207081960219549e-02,5.577213578813605181e+02,1.271904288899594615e-02,0.000000000000000000e+00,9.009160645095537490e+00,1.000000000000000000e+00
1.000000000000000000e+01,9.492907196293714378e+01,2.008534806972790321e+01,-1.862405895183257346e-02,4.911641152507979200e+02,2.211253977085336775e-02,0.000000000000000000e+00,7.635212490185579348e+00,1.000000000000000000e+00
1.100000000000000000e+01,7.522485858090713862e+01,2.581827673734859019e+01,-2.484803514691838119e-02,6.524759452085614839e+02,1.066035112113419281e-01,0.000000000000000000e+00,3.322292813983107163e+00,1.000000000000000000e+00
1.100000000000000000e+01,1.316705705406617426e+02,2.928525236596934178e+01,-1.954880853518894609e-02,5.151315988767277076e+02,1.362826213465773151e-02,0.000000000000000000e+00,1.167553663678727460e+01,1.000000000000000000e+00
1.100000000000000000e+01,9.804184800509068509e+01,3.794761678365329516e+01,-1.985787371894121370e-02,5.231418914621451677e+02,1.547712212496177298e-02,0.000000000000000000e+00,8.337801946882725801e+00,1.000000000000000000e+00
1.100000000000000000e+01,7.117272813361682715e+00,1.702343465029514391e+01,-2.039835474700180465e-02,5.371499758379732157e+02,2.460097662459392875e-02,0.000000000000000000e+00,8.502439203974988757e+00,1.000000000000000000e+00
1.100000000000000000e+01,8.810944538913743429e+01,2.891505320623784669e+01,-3.372240393317306982e-03,9.587038584990041556e+01,1.606214125803869797e-01,0.000000000000000000e+00,1.027107308353505033e+01,1.000000000000000000e+00
1.100000000000000000e+01,2.928484046355463022e+01,4.742668021513905785e+01,-2.041532431907653461e-02,5.375897899759412439e+02,4.404513906200646645e-02,0.000000000000000000e+00,6.213736828320247874e+00,1.000000000000000000e+00
1.200000000000000000e+01,3.533337419014269898e+01,3.077294070474509624e+01,-2.044464159336625494e-02,5.383496295088723400e+02,1.270998302940359315e-01,0.000000000000000000e+00,3.769989971751971591e+00,1.000000000000000000e+00
1.200000000000000000e+01,1.308982602688498389e+02,1.759898571361302544e+01,-1.974124726902011170e-02,5.201191893391671783e+02,2.577950160094122367e-02,0.000000000000000000e+00,4.921205046782096026e+00,1.000000000000000000e+00
1.200000000000000000e+01,5.758558915989799942e+01,1.930686902379302339e+01,-1.661455160581588181e-02,4.390820864738462319e+02,1.564415624087684975e-01,0.000000000000000000e+00,3.977938010909496835e+00,1.000000000000000000e+00
1.200000000000000000e+01,2.440185129548572007e+01,2.238303342822503694e+01,-2.563127827933235278e-02,6.727758915822810195e+02,2.104500926423382712e-01,0.000000000000000000e+00,5.982844300439192686e+00,1.000000000000000000e+00
1.200000000000000000e+01,3.841336676470439215e+01,4.850581113356964380e+01,-1.929258707030223965e-02,5.084908997352420670e+02,1.485295603853009627e-02,0.000000000000000000e+00,9.192089858671737446e+00,1.000000000000000000e+00
1.300000000000000000e+01,6.461261276159150668e+01,4.441035999998113937e+01,-1.962657268156456705e-02,5.171470752159301583e+02,2.458376069367063099e-02,0.000000000000000000e+00,6.649009114327138370e+00,1.000000000000000000e+00
1.300000000000000000e+01,1.247174978820164029e+02,5.092824948707182386e+00,-1.836103654082832035e-02,4.843471504827612080e+02,9.489408859541414998e-03,0.000000000000000000e+00,1.329477387487103357e+01,1.000000000000000000e+00
