frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,diffblur_errors,neareast_neighbour_distances,selections
5.000000000000000000e+00,1.010439170737447796e+02,4.660232285167417388e+00,-1.947784546349301538e-02,5.132923914961254468e+02,1.429142582375653170e-02,0.000000000000000000e+00,1.644211799934569740e+01,1.000000000000000000e+00
5.000000000000000000e+00,4.565021767364218164e+01,6.227832968086592480e+00,-1.979401083832586436e-02,5.214867054820686008e+02,1.726413670231988773e-01,0.000000000000000000e+00,1.828922708681945153e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.284566552432373783e+02,2.327569077349954796e+01,-1.661756901882141882e-02,4.391602912095979150e+02,1.258984424484932418e-02,0.000000000000000000e+00,1.060792243869187601e+01,1.000000000000000000e+00
5.000000000000000000e+00,3.284137847933479293e+01,2.462455178923814003e+01,-1.954130885807026791e-02,5.149372236731301200e+02,8.312662187583763629e-02,0.000000000000000000e+00,7.436265750876085434e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.386272321146724380e+02,2.629021968653601249e+01,-1.953966349132693972e-02,5.148945793711600345e+02,2.048487829041870656e-01,0.000000000000000000e+00,1.060792243869187601e+01,1.000000000000000000e+00
5.000000000000000000e+00,5.353257094043083697e+01,4.626308056381954970e+01,-1.717709977917938544e-02,4.536621029199748705e+02,1.615591189257892246e-02,0.000000000000000000e+00,9.818798451890833334e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.011124546406481102e+02,4.660254396071831451e+01,-2.125703024680649506e-02,5.594049639471433011e+02,1.268569188098100931e-01,0.000000000000000000e+00,1.086373973269924420e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.379580629735547177e+02,4.866453613232640407e+01,-1.999205783787889532e-02,5.266196499076543205e+02,5.768570683371110341e-02,0.000000000000000000e+00,5.041750797016593566e+00,1.000000000000000000e+00
5.000000000000000000e+00,4.643172724111293093e+01,5.304443896731888231e+01,-2.092118925353808265e-02,5.507007010288925812e+02,1.336881708185014839e-01,0.000000000000000000e+00,9.818798451890833334e+00,1.000000000000000000e+00
6.000000000000000000e+00,6.649344195044909611e+01,9.733259474212140105e+00,-1.941832260432288862e-02,5.117496893655111876e+02,6.061768935637645850e-02,0.000000000000000000e+00,1.148250426174811878e+01,1.000000000000000000e+00
6.000000000000000000e+00,1.154631914663857373e+02,1.256135690727891507e+01,-1.536185532183625448e-02,4.066149427033425354e+02,3.121853956145768105e-01,0.000000000000000000e+00,1.383942414761888351e+01,1.000000000000000000e+00
7.000000000000000000e+00,1.017344552702360687e+02,3.575662508786017213e+01,-1.950943736579027407e-02,5.141111844046589567e+02,1.547444529277863801e-02,0.000000000000000000e+00,8.542929136557440017e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.532131904005267131e+01,1.551171326389936667e+01,-2.098100262759590093e-02,5.522509326690509397e+02,7.161981391324068191e-03,0.000000000000000000e+00,1.428823831777437370e+01,1.000000000000000000e+00
7.000000000000000000e+00,6.827463059721111449e+01,2.107677176651868933e+01,-1.966429129660181296e-02,5.181246590987115042e+02,1.116994859619402369e-02,0.000000000000000000e+00,1.140958282750437114e+01,1.000000000000000000e+00
7.000000000000000000e+00,8.663662982333585205e+01,2.192407252775839765e+01,-1.994367444499717257e-02,5.253656583433102014e+02,1.932034741847086234e-01,0.000000000000000000e+00,5.941793642044001622e+00,1.000000000000000000e+00
7.000000000000000000e+00,2.767282857113692529e+01,5.231871537793978177e+01,-2.142305565203037748e-02,5.637079787879278001e+02,4.664430851273959622e-02,0.000000000000000000e+00,1.752194764797103588e+01,1.000000000000000000e+00
8.000000000000000000e+00,5.877713674281306311e+01,2.739944452282625065e+01,-1.875787649610699895e-02,4.946323728839818727e+02,4.051204967421062619e-02,0.000000000000000000e+00,4.445699592243549603e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.047867400228332428e+02,2.136720980811495707e+01,-2.053699204708404891e-02,5.407431509844861921e+02,1.206506186557686489e-01,0.000000000000000000e+00,6.286316472551691348e+00,1.000000000000000000e+00
9.000000000000000000e+00,4.021893839315318786e+01,2.369199721406702253e+01,-2.132546272583050323e-02,5.611785839087082195e+02,2.013623605729297772e-02,0.000000000000000000e+00,5.731737742303866234e+00,1.000000000000000000e+00
9.000000000000000000e+00,2.012693951036819584e+01,2.896755831803105607e+01,-2.078374103225815936e-02,5.471383442003734672e+02,1.409300064334717550e-02,0.000000000000000000e+00,8.652096184114153488e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.362394636993457482e+02,5.340433229185751429e+01,-2.084574647677089540e-02,5.487453895052046846e+02,2.438507453206573139e-02,0.000000000000000000e+00,5.041750797016593566e+00,1.000000000000000000e+00
1.000000000000000000e+01,8.439203224205587617e+01,3.626549110397346709e+01,-2.231225563366995984e-02,5.867540946053281914e+02,1.081130999122144054e-01,0.000000000000000000e+00,6.255175387207456694e+00,1.000000000000000000e+00
1.000000000000000000e+01,8.623393179938649666e+01,1.599594078275291054e+01,-2.105347114875636208e-02,5.541291580022322023e+02,2.049834057124501063e-01,0.000000000000000000e+00,5.176350834524750866e+00,1.000000000000000000e+00
1.100000000000000000e+01,5.760129546012105806e+01,5.234087971553537244e+01,-1.916054497866581663e-02,5.050686579454775824e+02,1.691725795273590904e-02,0.000000000000000000e+00,2.164832140529113147e+01,1.000000000000000000e+00
1.100000000000000000e+01,8.989221894818716407e+01,3.328636953505040452e+01,-2.245984830971713836e-02,5.905793734809659554e+02,1.220651093733281511e-01,0.000000000000000000e+00,6.255175387207456694e+00,1.000000000000000000e+00
1.100000000000000000e+01,1.114271199345866492e+01,3.413715663104448339e+01,-1.556718404529970276e-02,4.119366134627730958e+02,2.797300160714411010e-01,0.000000000000000000e+00,7.983003152764136523e+00,1.000000000000000000e+00
1.200000000000000000e+01,4.572099549342480174e+01,5.350138740738128895e+00,-1.921908255858002096e-02,5.065858237959374151e+02,1.945709609481971469e-02,0.000000000000000000e+00,7.567843980105730672e+00,1.000000000000000000e+00
1.200000000000000000e+01,9.753017876183525914e+01,8.471035046586809614e+00,-2.004648928969669092e-02,5.280303939119323786e+02,1.893079486269833023e-02,0.000000000000000000e+00,9.189852955417972424e+00,1.000000000000000000e+00
1.200000000000000000e+01,1.840722269271859446e+01,3.744702424733673496e+01,-2.152647434764259557e-02,5.663883648495299212e+02,4.578621600206123077e-02,0.000000000000000000e+00,7.187917116995553357e+00,1.000000000000000000e+00
1.300000000000000000e+01,1.298590212879711601e+02,3.352712967632773911e+01,-1.899109441742362347e-02,5.006768705631719740e+02,1.001769903475228096e-01,0.000000000000000000e+00,5.515306214307601707e+00,1.000000000000000000e+00
1.300000000000000000e+01,5.521301492641418918e+01,3.005675153225215723e+01,-6.015824212094872392e-03,1.643862879175275680e+02,5.609383080780405706e-02,0.000000000000000000e+00,4.445699592243549603e+00,1.000000000000000000e+00
1.300000000000000000e+01,4.362215497775134310e+01,3.581110503343645490e+01,-1.917834382314133682e-02,5.055299650076328817e+02,1.198205737481083943e-02,0.000000000000000000e+00,1.093590611506743748e+01,1.000000000000000000e+00
1.300000000000000000e+01,3.278263864682419637e+01,2.011213241011931885e+01,-2.116123752355313428e-02,5.569222263851265780e+02,1.679390115701302477e-01,0.000000000000000000e+00,7.049789724615704856e+00,1.000000000000000000e+00
1.400000000000000000e+01,8.208766872768950407e+01,8.349772609615460084e+00,-1.937883843105151285e-02,5.107263460805860404e+02,1.874875091554029094e-02,0.000000000000000000e+00,8.698010415699574338e+00,1.000000000000000000e+00
1.400000000000000000e+01,2.822564918604762596e+01,1.473315646523274225e+01,-2.247010341979350373e-02,5.908451634713169369e+02,1.752448551476640803e-01,0.000000000000000000e+00,7.049789724615704856e+00,1.000000000000000000e+00
1.400000000000000000e+01,9.115548971894351382e+01,1.759995936323466026e+01,-2.068318172709419922e-02,5.445320672759714853e+02,9.234184969288017353e-02,0.000000000000000000e+00,5.176350834524750866e+00,1.000000000000000000e+00
1.400000000000000000e+01,3.620046481279688777e+01,2.777913406405492580e+01,-2.121657112654154465e-02,5.583563521716719151e+02,3.185634268371917432e-02,0.000000000000000000e+00,5.731737742303866234e+00,1.000000000000000000e+00
1.500000000000000000e+01,1.209068516904156496e+02,1.028315213043224574e+01,-2.502067499186779245e-02,6.569503918387401882e+02,4.045448507042104236e-02,0.000000000000000000e+00,7.214494736838990896e+00,1.000000000000000000e+00
1.500000000000000000e+01,1.065733309018476831e+02,1.010651562268459891e+01,-1.929730067989235062e-02,5.086130661711110861e+02,1.259530857357435973e-01,0.000000000000000000e+00,5.153426843012790748e+00,1.000000000000000000e+00
1.500000000000000000e+01,7.494079658832812640e+01,1.679738169553174387e+01,-1.977821173740311814e-02,5.210772273925560967e+02,1.216853542070150951e-02,0.000000000000000000e+00,1.106525556165944302e+01,1.000000000000000000e+00
