frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,diffblur_errors,neareast_neighbour_distances,selections
5.000000000000000000e+00,6.225320540112556245e+01,5.962116193457798197e+00,-1.903645794781478814e-02,5.018525939064779777e+02,1.771441248841949534e-01,0.000000000000000000e+00,5.835880408329609637e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.197754049968836085e+02,5.726405722484859240e+00,-3.308030233722709240e-02,8.658382787950006332e+02,2.180127880247503258e-01,0.000000000000000000e+00,8.556129018805954445e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.423271933924403072e+02,1.026545363983797365e+01,-1.934191198832124411e-02,5.097692935688245939e+02,2.533751377826420903e-02,0.000000000000000000e+00,1.305849829735566558e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.034262059048545694e+02,1.376092176043264992e+01,-2.299635182956180982e-02,6.044843695561850154e+02,1.395532748504648701e-01,0.000000000000000000e+00,3.994237159626199851e+00,1.000000000000000000e+00
5.000000000000000000e+00,6.506832302525958767e+01,2.528279738609530014e+01,-2.796247074941156374e-02,7.331952941547311866e+02,1.793709650116828147e-01,0.000000000000000000e+00,4.986431780289209748e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.436729803036384467e+01,2.757713809652622672e+01,-3.218266340420537774e-02,8.425734438424835844e+02,1.474092154624606632e-02,0.000000000000000000e+00,9.237801383618753803e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.068675001979467396e+02,2.984551825002923309e+01,-2.122005889911822776e-02,5.584467475972304555e+02,1.704308822304079207e-02,0.000000000000000000e+00,9.738939117288147429e+00,1.000000000000000000e+00
5.000000000000000000e+00,2.039106250929679121e+01,3.574458901745220629e+01,-2.075858593086313264e-02,5.464863790720349925e+02,3.641888067083431935e-02,0.000000000000000000e+00,8.982500341630133889e+00,1.000000000000000000e+00
5.000000000000000000e+00,4.171948513508966982e+01,3.701776984148686012e+01,-1.844326061934820418e-02,4.864782184940922889e+02,1.256383483457235162e-01,0.000000000000000000e+00,1.357985983760650939e+01,1.000000000000000000e+00
5.000000000000000000e+00,5.493163427793627562e+01,4.015651293964191382e+01,-2.174945288855512776e-02,5.721674802170200564e+02,9.538854874885482893e-03,0.000000000000000000e+00,1.134990728035484331e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.178742404494472567e+02,4.243116968076909501e+01,-1.624871020866631294e-02,4.296002787999838120e+02,2.304043281537739851e-01,0.000000000000000000e+00,9.496142445194356796e+00,1.000000000000000000e+00
5.000000000000000000e+00,3.441436942281419675e+01,4.873365904479230437e+01,-2.105826672614263817e-02,5.542534488638352741e+02,1.938807949321873503e-01,0.000000000000000000e+00,1.050453992190194086e+01,1.000000000000000000e+00
5.000000000000000000e+00,6.084141055114356789e+01,4.984645306707758294e+01,-1.965637408025765892e-02,5.179194621929689220e+02,3.516818270286192760e-02,0.000000000000000000e+00,1.134990728035484331e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.215870574837848892e+02,5.117140486118353238e+01,-2.062281433268182626e-02,5.429674766417510909e+02,7.163834147102343675e-02,0.000000000000000000e+00,7.809994226549771490e+00,1.000000000000000000e+00
6.000000000000000000e+00,4.450627746432895293e+01,1.506807333478222866e+01,-1.932349400120025179e-02,5.092919396854708225e+02,1.688160147412032241e-02,0.000000000000000000e+00,1.148193299916826682e+01,1.000000000000000000e+00
6.000000000000000000e+00,1.180956928659047236e+02,1.411603687906711535e+01,-2.390719043757058571e-02,6.280913111717533184e+02,1.052142042939929745e-01,0.000000000000000000e+00,6.545347878673635655e+00,1.000000000000000000e+00
6.000000000000000000e+00,8.425372495717135735e+01,1.569393765863394030e+01,-1.978273407757641725e-02,5.211944365440984939e+02,5.564807424719131479e-02,0.000000000000000000e+00,9.279433113157764978e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.411347497121964523e+02,2.326939365244520275e+01,-1.955374006765407680e-02,5.152594133961782745e+02,6.565176844926035038e-02,0.000000000000000000e+00,1.033076879658116809e+01,1.000000000000000000e+00
6.000000000000000000e+00,5.186030084961259945e+01,2.661308720921192972e+01,-2.026884309266876322e-02,5.337933174404338388e+02,7.656772999759076104e-02,0.000000000000000000e+00,9.559163090012797070e+00,1.000000000000000000e+00
6.000000000000000000e+00,2.816607545594247952e+01,2.836823856833700219e+01,-2.089980789689644888e-02,5.501465430985384728e+02,1.632385262125057857e-02,0.000000000000000000e+00,1.071733979440188023e+01,1.000000000000000000e+00
6.000000000000000000e+00,1.196667012311197595e+02,2.867166563726289752e+01,-2.154896783023234688e-02,5.669713466484546416e+02,1.619366025069318704e-01,0.000000000000000000e+00,5.417275527048700745e+00,1.000000000000000000e+00
6.000000000000000000e+00,2.811766917942914290e+01,4.032551269641169256e+01,-1.880302893923078630e-02,4.958026253076837975e+02,4.261144497241442508e-02,0.000000000000000000e+00,8.982500341630133889e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.410228996666397450e+02,3.359955693749176930e+01,-2.116936938131929249e-02,5.571329863263762263e+02,7.899966173816019843e-02,0.000000000000000000e+00,6.984718132504768029e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.314295464853570081e+02,4.141327392554780573e+01,-2.019966562740400928e-02,5.320003890673292517e+02,1.561362147680631640e-01,0.000000000000000000e+00,6.367832836125850271e+00,1.000000000000000000e+00
7.000000000000000000e+00,5.564935324651516879e+01,1.783694449643714819e+01,-2.026383004197914242e-02,5.336633901471623176e+02,2.043308977257407566e-02,0.000000000000000000e+00,9.559163090012797070e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.280775056386338804e+02,4.682743288061573850e+01,-2.142768385002822087e-02,5.638279315424110791e+02,1.742185070198841723e-01,0.000000000000000000e+00,6.367832836125850271e+00,1.000000000000000000e+00
8.000000000000000000e+00,1.161499392939345512e+02,3.279225535393284474e+01,-1.996771153116050704e-02,5.259886469657476482e+02,1.945035027528648763e-01,0.000000000000000000e+00,5.417275527048700745e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.436468250087484648e+02,4.007267853294944615e+01,-2.175823372804714523e-02,5.723950603430720321e+02,3.703638802523467888e-02,0.000000000000000000e+00,6.984718132504768029e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.804010331370731635e+01,1.910084906453629472e+01,-1.980746317113233484e-02,5.218353604823763590e+02,1.653833718042185819e-02,0.000000000000000000e+00,8.251992239022563069e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.192253472984956062e+02,2.056316489980512685e+01,-2.160235861857702500e-02,5.683551189349823289e+02,3.597429211190972254e-02,0.000000000000000000e+00,6.545347878673635655e+00,1.000000000000000000e+00
1.000000000000000000e+01,1.016034496000509790e+02,1.020684101562147816e+01,-4.664790106734844483e-02,1.217480719364831657e+03,1.376192442605617128e-02,0.000000000000000000e+00,3.994237159626199851e+00,1.000000000000000000e+00
1.000000000000000000e+01,7.198392604010275875e+01,1.806581417821302793e+01,-2.027299418032513581e-02,5.339009045399303659e+02,8.562677097671600457e-02,0.000000000000000000e+00,5.032832000171308273e+00,1.000000000000000000e+00
1.100000000000000000e+01,1.337560024304915487e+02,3.103194327100633387e+01,-1.814186252279285927e-02,4.786666400148048979e+02,8.224109629561615620e-02,0.000000000000000000e+00,7.707167792455350330e+00,1.000000000000000000e+00
1.100000000000000000e+01,1.104179668756523114e+02,3.871515054222059149e+01,-2.106836132414493731e-02,5.545150787328126398e+02,4.980587225862032064e-02,0.000000000000000000e+00,6.297050268670743023e+00,1.000000000000000000e+00
1.100000000000000000e+01,4.317783443034279856e+01,5.280303599254894209e+01,-1.970239376203890280e-02,5.191121915430695708e+02,9.178043512929168202e-03,0.000000000000000000e+00,1.513613157566955003e+01,1.000000000000000000e+00
1.200000000000000000e+01,7.214122828017585221e+01,2.929897874194142204e+01,-2.263192428228473496e-02,5.950392057741159988e+02,1.959092342834820588e-01,0.000000000000000000e+00,7.897662799689215696e+00,1.000000000000000000e+00
1.200000000000000000e+01,3.222554800521194807e+01,7.957918551761367532e+00,-1.911007735581710110e-02,5.037606477056934864e+02,1.753825862483460174e-02,0.000000000000000000e+00,1.627025255506350376e+01,1.000000000000000000e+00
