frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,diffblur_errors,neareast_neighbour_distances,selections
5.000000000000000000e+00,8.643095674254885807e+01,9.503326333131841608e+00,-1.644022730903139246e-02,4.345639825417314341e+02,4.888002228093324408e-02,0.000000000000000000e+00,1.223851252876344908e+01,1.000000000000000000e+00
5.000000000000000000e+00,6.384406591944407694e+01,1.227306427862968619e+01,-2.039815251169515425e-02,5.371447343418018363e+02,1.427925631483745184e-01,0.000000000000000000e+00,5.921044543233235480e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.921660368153409593e+01,1.749734656271282063e+01,-2.141826683017468771e-02,5.635838630148801940e+02,2.480834573404466781e-01,0.000000000000000000e+00,1.061564866721823819e+01,1.000000000000000000e+00
5.000000000000000000e+00,7.400521791168405628e+01,1.946966714212931038e+01,-1.923518714154932863e-02,5.070032193109679497e+02,2.304743198384529013e-01,0.000000000000000000e+00,6.387134045000187221e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.096272476466018020e+02,2.680537825559029841e+01,-2.083700059759968984e-02,5.485187154740908682e+02,2.138648644663602161e-01,0.000000000000000000e+00,7.257925522874147717e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.078148768476116359e+01,2.789740090669458539e+01,-1.622585136246505744e-02,4.290078275765425815e+02,8.269655846653234388e-02,0.000000000000000000e+00,5.309155996023653401e+00,1.000000000000000000e+00
5.000000000000000000e+00,2.279138594223458725e+01,3.736023580331893612e+01,-1.485782105173724318e-02,3.935514784607746037e+02,9.855546446095442281e-02,0.000000000000000000e+00,5.636494752192062307e+00,1.000000000000000000e+00
5.000000000000000000e+00,3.556544572410427918e+01,4.061225394837340019e+01,-1.577180660066922896e-02,4.172399818920022767e+02,2.208981109009188204e-01,0.000000000000000000e+00,3.701736936987705562e+00,1.000000000000000000e+00
5.000000000000000000e+00,4.301944728188987455e+01,4.229090863179983728e+01,-1.862716361939712600e-02,4.912445814335966361e+02,2.597197282528415085e-01,0.000000000000000000e+00,4.996696373970288541e+00,1.000000000000000000e+00
5.000000000000000000e+00,5.954417307542489368e+01,4.665807272006648532e+01,-2.168609294937668547e-02,5.705253293773433825e+02,2.291560254596874957e-01,0.000000000000000000e+00,6.013258470717271820e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.298420331601662383e+02,4.555195020078728874e+01,-1.908237453321241783e-02,5.030426512241380124e+02,1.782910784695843631e-01,0.000000000000000000e+00,8.005221903590786781e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.374578217479761690e+02,4.801839337092393833e+01,-2.189711714762113126e-02,5.759946143677100281e+02,1.535160121459342442e-01,0.000000000000000000e+00,8.005221903590786781e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.237663041399375317e+02,9.801011657822909839e+00,-3.608232389665193968e-02,9.436441019769455352e+02,1.063373859529135323e-01,0.000000000000000000e+00,1.131449299606378034e+01,1.000000000000000000e+00
6.000000000000000000e+00,1.379415228116656920e+02,1.192533573269330027e+01,-3.426133564388288838e-02,8.964480751641026472e+02,5.006431264017074945e-02,0.000000000000000000e+00,4.453211948073832360e+00,1.000000000000000000e+00
6.000000000000000000e+00,6.890138890295051510e+01,2.330977270817960445e+01,-2.074822963621039684e-02,5.462179665990995545e+02,1.286542024334140777e-01,0.000000000000000000e+00,6.387134045000187221e+00,1.000000000000000000e+00
6.000000000000000000e+00,9.635107597692595505e+01,2.997784734849411947e+01,-1.718307934593261976e-02,4.538170801925551245e+02,2.394564915880103007e-01,0.000000000000000000e+00,1.217468493378586025e+01,1.000000000000000000e+00
6.000000000000000000e+00,7.198681803819867753e+01,4.219673632111361172e+01,-2.015845810150255352e-02,5.309323802570698945e+02,5.239131776495542514e-02,0.000000000000000000e+00,8.225684579030549060e+00,1.000000000000000000e+00
6.000000000000000000e+00,8.416125883590657963e+01,4.256435944233463431e+01,-2.730160661908192371e-02,7.160671434556505801e+02,1.538855904047510270e-01,0.000000000000000000e+00,3.818729453062263968e+00,1.000000000000000000e+00
7.000000000000000000e+00,5.098106951103465434e+01,4.553182271009058013e+01,-2.249638217262331374e-02,5.915262511835950363e+02,2.614257627515412796e-01,0.000000000000000000e+00,8.595984677887427594e+00,1.000000000000000000e+00
7.000000000000000000e+00,3.090469524735251738e+01,5.462813503128002068e+00,-1.730790270670373374e-02,4.570522282902236952e+02,1.697912168541625411e-01,0.000000000000000000e+00,7.530596611762895520e+00,1.000000000000000000e+00
7.000000000000000000e+00,7.556100857172759788e+01,3.478815691452470560e+01,-1.979144686945141091e-02,5.214202530249690426e+02,4.513008156258302428e-02,0.000000000000000000e+00,8.225684579030549060e+00,1.000000000000000000e+00
8.000000000000000000e+00,4.747998523653411240e+01,1.581602541918869420e+01,-3.104751539206011129e-02,8.131528937997874209e+02,7.725008236635322323e-02,0.000000000000000000e+00,7.890020000834005565e+00,1.000000000000000000e+00
