frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,diffblur_errors,neareast_neighbour_distances,selections
5.000000000000000000e+00,2.372299430107002038e+01,8.739313191524177071e+00,-2.475238918953750686e-02,6.499970114964831964e+02,7.128370304007791702e-02,0.000000000000000000e+00,8.841565503816196880e+00,1.000000000000000000e+00
5.000000000000000000e+00,8.417434086959175943e+01,9.877595996678245172e+00,-2.348161148954535857e-02,6.170612370285306270e+02,1.617840790190070432e-01,0.000000000000000000e+00,9.336432823237053924e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.368579299919453263e+02,1.303989651368520697e+01,-1.721838717936049340e-02,4.547321818966058231e+02,3.556923223575381154e-02,0.000000000000000000e+00,1.246610436177140535e+01,1.000000000000000000e+00
5.000000000000000000e+00,9.286738391385976854e+01,2.093639712848198542e+01,-2.138741551408635325e-02,5.627842644786993560e+02,1.039630986456276940e-01,0.000000000000000000e+00,5.751399465448969295e+00,1.000000000000000000e+00
5.000000000000000000e+00,5.148915822212555327e+01,2.819760529983703279e+01,-1.969600276817503118e-02,5.189465509809729156e+02,3.348096679973799894e-02,0.000000000000000000e+00,4.829886408435529077e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.322481473959527989e+02,2.773973864556342406e+01,-2.662745645031982730e-02,6.985946477421849750e+02,9.559194829175687858e-02,0.000000000000000000e+00,5.227177635769349351e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.473006824315312535e+01,3.162795619470521657e+01,-1.943141201273148114e-02,5.120889381603767561e+02,2.573581647112294091e-01,0.000000000000000000e+00,8.061740276620463774e+00,1.000000000000000000e+00
5.000000000000000000e+00,7.806428316453106220e+01,3.579228023163695838e+01,-2.035229004468408487e-02,5.359560796541803711e+02,1.049174664892870146e-01,0.000000000000000000e+00,6.705156409003468099e+00,1.000000000000000000e+00
5.000000000000000000e+00,2.988258241580443908e+01,3.836863908736670936e+01,-1.815650684364909090e-02,4.790461887344276306e+02,8.755529292967623167e-02,0.000000000000000000e+00,1.086219836413316209e+01,1.000000000000000000e+00
5.000000000000000000e+00,7.503881538070082513e+00,3.892298040400687142e+01,-2.099685776551189070e-02,5.526618631146848202e+02,2.686136685160265269e-01,0.000000000000000000e+00,1.026816208048042789e+01,1.000000000000000000e+00
5.000000000000000000e+00,5.284783634930202822e+01,4.111164711221071144e+01,-2.124726102989629370e-02,5.591517672433571988e+02,1.047464945832575767e-01,0.000000000000000000e+00,5.225717087780815007e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.390311566085686366e+02,4.144093850532128442e+01,-3.899521263638481422e-02,1.019139797709309391e+03,1.455453513003894805e-01,0.000000000000000000e+00,6.646252201601313914e+00,1.000000000000000000e+00
5.000000000000000000e+00,7.256373133066574610e+01,5.067394869613232800e+01,-2.103326856748059109e-02,5.536055513473677365e+02,1.921438263764378984e-01,0.000000000000000000e+00,1.586569023913536114e+01,1.000000000000000000e+00
6.000000000000000000e+00,4.310438714719001752e+01,2.600551019605890701e+01,-1.740576024283029682e-02,4.595884812791405807e+02,2.002646907132850096e-01,0.000000000000000000e+00,3.831732267630788336e+00,1.000000000000000000e+00
6.000000000000000000e+00,8.203333152240911375e+01,3.038804322702420535e+01,-1.709074333710347213e-02,4.514239330968148352e+02,1.667179430505300042e-01,0.000000000000000000e+00,6.370480556766851876e+00,1.000000000000000000e+00
6.000000000000000000e+00,4.007522766240143142e+01,4.212328103817917935e+01,-1.900638377487772618e-02,5.010731372185211399e+02,1.760162627073812436e-01,0.000000000000000000e+00,7.744841007194612104e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.443127873456334953e+02,4.547542051477206826e+01,-3.481053657645417909e-02,9.106821603647393886e+02,2.653243005860884685e-01,0.000000000000000000e+00,6.646252201601313914e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.011673372134392537e+02,4.789771396036876894e+01,-2.169867792905134582e-02,5.708515044843278474e+02,1.874187265579696504e-02,0.000000000000000000e+00,1.799859235675124935e+01,1.000000000000000000e+00
6.000000000000000000e+00,4.860718031075282397e+01,5.213245727313870503e+01,-1.922454001463079487e-02,5.067272691027429801e+02,5.888981933394166202e-02,0.000000000000000000e+00,7.918978932378011315e+00,1.000000000000000000e+00
7.000000000000000000e+00,4.103697956458783835e+01,4.980817501957957916e+01,-2.775346632573186256e-02,7.277783572969617580e+02,7.439960716610360958e-02,0.000000000000000000e+00,7.744841007194612104e+00,1.000000000000000000e+00
