frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,diffblur_errors,neareast_neighbour_distances,selections
5.000000000000000000e+00,7.969687643629423235e+01,5.581683725783068262e+00,-1.562931972835320329e-02,4.135470342653060243e+02,3.728464957404853397e-02,0.000000000000000000e+00,8.767428530601728554e+00,1.000000000000000000e+00
5.000000000000000000e+00,5.364022238857149461e+01,8.665174823148785066e+00,-1.933591168040524680e-02,5.096137787307370672e+02,3.514278814456486266e-01,0.000000000000000000e+00,8.144648109669773817e+00,1.000000000000000000e+00
5.000000000000000000e+00,4.554879222178045239e+01,9.594718090722325954e+00,-1.897380249106259478e-02,5.002287017081890781e+02,3.180529872956719961e-01,0.000000000000000000e+00,8.127703611939361750e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.119832834739605261e+02,1.575517053943604040e+01,-2.041373582136525588e-02,5.375486195947157739e+02,2.100507974090493057e-02,0.000000000000000000e+00,1.269914466993745705e+01,1.000000000000000000e+00
5.000000000000000000e+00,8.257588307076330736e+00,1.779039697842439338e+01,-1.585394842015380723e-02,4.193689179293186839e+02,3.660114743415985306e-01,0.000000000000000000e+00,5.522138192100818799e+00,1.000000000000000000e+00
5.000000000000000000e+00,2.366328201910511453e+01,2.314886841977411436e+01,-1.955398670710694481e-02,5.152658057505566376e+02,4.439447280573372012e-02,0.000000000000000000e+00,1.239777876678376600e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.134456554521558616e+02,2.954708042781423316e+01,-2.104701764098604322e-02,5.539618972166110780e+02,5.429051093365921954e-02,0.000000000000000000e+00,7.210929458770773515e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.133558837542791764e+02,4.330511844526257903e+01,-2.149260398502815528e-02,5.655105192403224237e+02,7.771276279243299889e-02,0.000000000000000000e+00,7.396895595080456687e+00,1.000000000000000000e+00
5.000000000000000000e+00,4.652881367943786017e+01,4.939621327958018071e+01,-2.022204892724986658e-02,5.325805151708768790e+02,8.263229437700014834e-02,0.000000000000000000e+00,1.136145821455413518e+01,1.000000000000000000e+00
6.000000000000000000e+00,1.196526713512277809e+02,2.587686826936391071e+01,-2.614654684608192642e-02,6.861305241863893798e+02,6.657214803503874734e-02,0.000000000000000000e+00,7.210929458770773515e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.378324907787771849e+02,2.815676509920929149e+01,-4.420451678105287788e-03,1.230377263460021027e+02,8.935585552006475307e-02,0.000000000000000000e+00,1.500583124929438128e+01,1.000000000000000000e+00
6.000000000000000000e+00,2.156659566564270847e+01,3.557952501269108581e+01,-2.246768383897772975e-02,5.907824532364302286e+02,4.824123994156581663e-02,0.000000000000000000e+00,7.017212991282484325e+00,1.000000000000000000e+00
6.000000000000000000e+00,8.150652633270517811e+01,3.825878307042791704e+01,-2.054592055016219929e-02,5.409745582272479396e+02,3.604617559827161255e-02,0.000000000000000000e+00,6.474475904671312954e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.284725340165312559e+02,5.040544720923385569e+01,-1.849564025023126002e-02,4.878357837940574768e+02,2.445039408702546213e-01,0.000000000000000000e+00,1.452461759574938327e+01,1.000000000000000000e+00
6.000000000000000000e+00,1.099268216096643300e+02,5.298082447803935935e+01,-2.225725930608950243e-02,5.853287102585877619e+02,2.367422764236259969e-02,0.000000000000000000e+00,1.026536674573020491e+01,1.000000000000000000e+00
6.000000000000000000e+00,5.211928683412108398e+01,2.402556121405279654e+01,-2.102203915289393640e-02,5.533145095182298974e+02,8.266207135590619703e-02,0.000000000000000000e+00,6.516058373830463601e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.418939085230662727e+02,1.371100941151079411e+01,-1.723817017128413676e-02,4.552449137145331406e+02,9.660039441957446460e-02,0.000000000000000000e+00,1.500583124929438128e+01,1.000000000000000000e+00
7.000000000000000000e+00,4.583707748647918123e+01,2.575555035955828487e+01,-2.168814093695639947e-02,5.705784087294905476e+02,1.025448142823416342e-01,0.000000000000000000e+00,6.516058373830463601e+00,1.000000000000000000e+00
8.000000000000000000e+00,2.339129561074803476e+01,4.235534586889414044e+01,-2.155021239392788598e-02,5.670036030133464919e+02,5.328958071535605523e-02,0.000000000000000000e+00,7.017212991282484325e+00,1.000000000000000000e+00
8.000000000000000000e+00,7.867762172718886404e+01,1.740346441859378857e+01,-1.952329713102088013e-02,5.144703991609588911e+02,1.401628261663534492e-02,0.000000000000000000e+00,1.099043709673541969e+01,1.000000000000000000e+00
8.000000000000000000e+00,8.567256391021841466e+01,4.520222860673286647e+01,-1.977477121645889596e-02,5.209880566258107137e+02,2.352480802961512962e-01,0.000000000000000000e+00,7.278602808926343926e+00,1.000000000000000000e+00
9.000000000000000000e+00,5.851173465540674101e+01,1.590299913300698975e+01,-1.835895369545393133e-02,4.842931676929287619e+02,1.665616096223306863e-01,0.000000000000000000e+00,8.724547696373759820e+00,1.000000000000000000e+00
9.000000000000000000e+00,8.970366573320499981e+01,3.914184273264657321e+01,-2.011731671650050443e-02,5.298660856740480085e+02,1.788270074143579746e-01,0.000000000000000000e+00,5.747308232069134881e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.060056398588793769e+02,4.247567337615996763e+01,-1.702271915873011104e-02,4.496608953937715683e+02,1.954933261303408720e-01,0.000000000000000000e+00,3.622385765879680974e+00,1.000000000000000000e+00
1.000000000000000000e+01,1.268977707175471750e+02,8.149309352908636228e+00,-1.931587351087660567e-02,5.090944332682300910e+02,3.980479527305613718e-02,0.000000000000000000e+00,7.183970497143659095e+00,1.000000000000000000e+00
1.000000000000000000e+01,5.777094591310292770e+01,4.775389917994866096e+01,-1.923858391059337508e-02,5.070912561242950005e+02,1.989223248145977063e-02,0.000000000000000000e+00,1.007735782825023918e+01,1.000000000000000000e+00
1.000000000000000000e+01,3.907676329323550846e+01,4.678173821460679171e+00,-1.984428854959402466e-02,5.227897936296676562e+02,5.819321226034346317e-02,0.000000000000000000e+00,8.127703611939361750e+00,1.000000000000000000e+00
1.000000000000000000e+01,8.846417933469319905e+01,5.628619074234631370e+00,-2.035121682463895965e-02,5.359282641413955162e+02,1.459372559915248502e-01,0.000000000000000000e+00,7.767666955582649635e+00,1.000000000000000000e+00
