frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,diffblur_errors,neareast_neighbour_distances,selections
5.000000000000000000e+00,7.398464180430751469e+01,3.159782858747269074e+01,-1.814769250213079874e-02,4.788177403092374789e+02,6.818605040292857744e-02,0.000000000000000000e+00,8.302966782380448052e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.096170451131460339e+02,3.941240800414754375e+01,-3.664201721663245398e-02,9.581501268766677413e+02,1.108565308274442884e-01,0.000000000000000000e+00,5.941298129568115094e+00,1.000000000000000000e+00
5.000000000000000000e+00,5.376009774454493595e+01,4.103820994364211572e+01,-2.458279785159011785e-02,6.456015754903366997e+02,2.886236639772232770e-02,0.000000000000000000e+00,1.068795510668661741e+01,1.000000000000000000e+00
5.000000000000000000e+00,3.249397925736795401e+01,4.246561230496126882e+01,-1.737345373564297413e-02,4.587511673771296046e+02,1.238460344642913213e-01,0.000000000000000000e+00,9.388053589554571587e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.419167200012253183e+01,4.826831619168529386e+01,-8.827964581441015771e-03,2.372708065690442538e+02,8.888818685183041968e-02,0.000000000000000000e+00,1.429623338922130849e+01,1.000000000000000000e+00
5.000000000000000000e+00,5.206844437061350561e+01,5.159144135515844454e+01,-2.788811044770283729e-02,7.312680380135016094e+02,2.774976971510956236e-02,0.000000000000000000e+00,6.612292611621143124e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.057720718611222424e+02,5.147177411117338863e+01,-5.852004757469911507e-03,1.601404464843453184e+02,5.386069350850219983e-02,0.000000000000000000e+00,9.852298812085127366e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.021854991092399416e+02,1.354440457499077866e+01,-7.690093404783541163e-03,2.077796780670207681e+02,1.528094512517411685e-01,0.000000000000000000e+00,1.364234851865311171e+01,1.000000000000000000e+00
6.000000000000000000e+00,1.357117968766047227e+02,1.734464967227612675e+01,-6.936449326952676651e-03,1.882468743542244454e+02,7.190907025294812627e-02,0.000000000000000000e+00,7.763368806278646339e+00,1.000000000000000000e+00
6.000000000000000000e+00,9.162349083140387052e+01,2.290356006019498381e+01,-6.681209443949771495e-03,1.816316156651065796e+02,3.171551570332027392e-01,0.000000000000000000e+00,9.469845582521974947e+00,1.000000000000000000e+00
