frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,diffblur_errors,neareast_neighbour_distances,selections
5.000000000000000000e+00,6.318902298546535690e+01,7.813698390764501234e+00,-6.549343496138787524e-02,1.705915678576086748e+03,1.674934143397177611e-02,0.000000000000000000e+00,7.124938397083359298e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.175370036042845641e+02,8.885612397778189120e+00,-9.720585049791239177e-03,2.604055739097386208e+02,1.394315693464635020e-01,0.000000000000000000e+00,9.381257694056916563e+00,1.000000000000000000e+00
5.000000000000000000e+00,3.502820418930773627e+01,1.458701884384205272e+01,-6.931383345441521904e-03,1.881155752099986387e+02,3.944992217140192992e-01,0.000000000000000000e+00,1.117094841177755704e+01,1.000000000000000000e+00
5.000000000000000000e+00,5.884805429823995127e+01,1.598362207967817383e+01,-1.386871039782605446e-02,3.679158968627742183e+02,2.670890002789964024e-01,0.000000000000000000e+00,6.327752020263631927e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.351786444402017366e+02,2.091336893363057925e+01,-7.946022910375622611e-03,2.144128102630983506e+02,3.230928698287982570e-01,0.000000000000000000e+00,8.090014323785419847e+00,1.000000000000000000e+00
5.000000000000000000e+00,9.220364633955174583e+00,2.503088597771965240e+01,-7.589426902407660561e-03,2.051706228256908844e+02,2.294524475029444677e-01,0.000000000000000000e+00,1.478760424109371918e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.238525270404583267e+02,3.604430173524723102e+01,-7.938180257068877879e-03,2.142095458679623050e+02,2.681891708618040493e-01,0.000000000000000000e+00,1.087235271834772021e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.416957648115595418e+02,4.066711732197030926e+01,-7.524278442884804914e-03,2.034821174562682131e+02,3.367127828212177487e-01,0.000000000000000000e+00,1.536905135329009298e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.568190624796614685e+01,4.874680781359535331e+01,-3.660152437204033243e-02,9.571006410405060478e+02,2.950302198312837465e-02,0.000000000000000000e+00,1.231535720849933213e+01,1.000000000000000000e+00
6.000000000000000000e+00,1.000820419366902456e+02,2.296265519412798284e+01,-1.805439181847503030e-02,4.763995909550182546e+02,8.536656138433074137e-02,0.000000000000000000e+00,6.435193184852547432e+00,1.000000000000000000e+00
6.000000000000000000e+00,8.877667570121175800e+01,3.789316901045027208e+01,-8.863865000403229819e-03,2.382012667921436844e+02,3.046724258498028082e-01,0.000000000000000000e+00,6.194781188961878016e+00,1.000000000000000000e+00
6.000000000000000000e+00,7.329072247813168239e+00,3.969704608530521739e+01,-3.695301878097630860e-02,9.662106062055644315e+02,4.840521835019850894e-02,0.000000000000000000e+00,1.231535720849933213e+01,1.000000000000000000e+00
7.000000000000000000e+00,4.583830486210789701e+01,3.442592968316009916e+01,-5.954900402330971787e-02,1.551849049363069298e+03,2.698663862976635741e-02,0.000000000000000000e+00,9.236770709766480181e+00,1.000000000000000000e+00
7.000000000000000000e+00,3.407594498283698670e+01,5.031916189032225617e+01,-1.408501032635206020e-02,3.735219172260610776e+02,9.132130428097473551e-02,0.000000000000000000e+00,1.045738654845956184e+01,1.000000000000000000e+00
7.000000000000000000e+00,1.081570134377815435e+02,2.461334263872844375e+01,-7.162733327531870670e-03,1.941116599959841267e+02,2.275012986958810934e-01,0.000000000000000000e+00,8.241961767880159329e+00,1.000000000000000000e+00
7.000000000000000000e+00,2.494474511331946687e+01,3.385739372196904640e+01,-2.867718190690604629e-02,7.517190418512110455e+02,2.080597521780958026e-02,0.000000000000000000e+00,8.521566742708401421e+00,1.000000000000000000e+00
7.000000000000000000e+00,5.491118033320579883e+01,3.615822983923871448e+01,-4.200950678354424539e-02,1.097263699483416531e+03,2.396591721708052347e-02,0.000000000000000000e+00,9.236770709766480181e+00,1.000000000000000000e+00
8.000000000000000000e+00,5.645033136914278771e+01,1.012773868046058112e+01,-9.639205881144892810e-03,2.582964041116362068e+02,1.709509415952632505e-01,0.000000000000000000e+00,6.327752020263631927e+00,1.000000000000000000e+00
8.000000000000000000e+00,2.469741123698526764e+01,1.883729005811061086e+01,-3.668103220673064879e-02,9.591613099614446583e+02,2.335319995330376042e-02,0.000000000000000000e+00,1.060729870417906007e+01,1.000000000000000000e+00
9.000000000000000000e+00,9.986467058832815269e+01,1.653113429909204157e+01,-9.584881474852350106e-03,2.568884344928998189e+02,2.250012581824142321e-01,0.000000000000000000e+00,6.435193184852547432e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.297456531796432841e+02,2.690761098094137793e+01,-4.005273070086046855e-02,1.046548349549313343e+03,5.302422092878389392e-02,0.000000000000000000e+00,5.134763045609113341e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.273313278207595189e+01,4.606429146934266861e+00,-3.040445659198308045e-02,7.964862182599979405e+02,4.743431449927648647e-02,0.000000000000000000e+00,1.859197034259290149e+01,1.000000000000000000e+00
9.000000000000000000e+00,1.034160642693112209e+02,6.919500037413146565e+00,-5.419582167962757463e-02,1.413106288643841935e+03,1.394199553458086438e-02,0.000000000000000000e+00,7.629899885593685482e+00,1.000000000000000000e+00
9.000000000000000000e+00,9.169973440599561343e+01,4.335494910374433175e+01,-8.354216848242817378e-03,2.249923030232108658e+02,3.575897342083853570e-01,0.000000000000000000e+00,6.194781188961878016e+00,1.000000000000000000e+00
9.000000000000000000e+00,9.622705425760082676e+01,5.073052089619229577e+01,-2.720277372963272183e-02,7.135056114450281939e+02,1.234157077724318263e-02,0.000000000000000000e+00,8.654229272690475483e+00,1.000000000000000000e+00
1.000000000000000000e+01,8.348959445404153712e+01,1.103590522214999403e+01,-8.966558570240560841e-03,2.408628591819787914e+02,5.993128493176602678e-02,0.000000000000000000e+00,9.146884708064259684e+00,1.000000000000000000e+00
1.000000000000000000e+01,1.227045058359219496e+02,1.671535802636183732e+01,-1.343803015152555437e-02,3.567536082421577817e+02,1.756159328261647223e-01,0.000000000000000000e+00,4.989596067027515680e+00,1.000000000000000000e+00
1.000000000000000000e+01,1.129720747529186866e+02,4.774213908368977854e+01,-3.496842784120370029e-02,9.147743561014776787e+02,3.870985694157291768e-02,0.000000000000000000e+00,1.064753696533875882e+01,1.000000000000000000e+00
1.000000000000000000e+01,1.327596107785802531e+02,5.317123226861631480e+01,-2.780452186110722590e-02,7.291016049416708711e+02,5.482187984977715534e-02,0.000000000000000000e+00,1.358377036373315683e+01,1.000000000000000000e+00
1.100000000000000000e+01,8.589342614412375099e+01,2.625014980959319644e+01,-1.676735340203738822e-02,4.430423743343278034e+02,2.015131828778444767e-01,0.000000000000000000e+00,4.352349000032298854e+00,1.000000000000000000e+00
1.100000000000000000e+01,7.154797775796393466e+01,4.353433686604310537e+01,-2.529067072582354830e-02,6.639480898632892831e+02,7.668133011745081884e-02,0.000000000000000000e+00,6.975397883379645059e+00,1.000000000000000000e+00
1.100000000000000000e+01,1.066098729276661174e+02,1.384878272164531943e+01,-9.077473900981623475e-03,2.437375416054652817e+02,3.565004271010663306e-01,0.000000000000000000e+00,7.258978205205004919e+00,1.000000000000000000e+00
1.100000000000000000e+01,1.282090247540575092e+02,3.777472374099698271e+01,-6.928216216120092370e-03,1.880334901552781162e+02,2.920071476080847717e-01,0.000000000000000000e+00,6.087218051387186080e+00,1.000000000000000000e+00
1.100000000000000000e+01,2.798667993619452687e+01,4.181752765826772844e+01,-6.746126014155827411e-03,1.833141109713689332e+02,2.668224147643494248e-01,0.000000000000000000e+00,8.070018748435508371e+00,1.000000000000000000e+00
1.200000000000000000e+01,1.228815371731215151e+02,4.384693716712072842e+01,-1.093760429202642222e-02,2.919480469053413572e+02,2.668180462187600410e-01,0.000000000000000000e+00,8.077988599733521013e+00,1.000000000000000000e+00
1.200000000000000000e+01,4.556553980347330679e+01,4.551886510841580247e+01,-7.107667706833394571e-03,1.926844797234045643e+02,1.579181535853756424e-01,0.000000000000000000e+00,6.948191337926212796e+00,1.000000000000000000e+00
1.200000000000000000e+01,8.434534483904148772e+01,5.272715972230835746e+01,-8.620005538010936177e-03,2.318809636775404499e+02,2.609988422727693713e-01,0.000000000000000000e+00,1.191324379760810359e+01,1.000000000000000000e+00
1.300000000000000000e+01,1.232775101400061288e+02,2.379417568120616622e+01,-2.915593753013084877e-02,7.641273389372345264e+02,8.116019548545749807e-02,0.000000000000000000e+00,4.572483342052542810e+00,1.000000000000000000e+00
1.300000000000000000e+01,5.215646536092649654e+01,3.026596512437711084e+01,-1.629338568816958085e-02,4.307581693713845539e+02,1.682078086215514912e-01,0.000000000000000000e+00,6.897714288655413917e+00,1.000000000000000000e+00
1.300000000000000000e+01,8.761903092633835399e+01,3.311003693851964869e+01,-2.912974487032872137e-02,7.634484825676554465e+02,7.138596265708685440e-02,0.000000000000000000e+00,3.742449636024485216e+00,1.000000000000000000e+00
1.300000000000000000e+01,9.491662728972299234e+00,3.791709236616097201e+01,-1.078029310060706590e-02,2.878708853987262728e+02,5.516086250208274144e-02,0.000000000000000000e+00,1.002472158049353190e+01,1.000000000000000000e+00
1.300000000000000000e+01,3.381954874498281782e+01,1.342421393774586846e+01,-8.706579143891368319e-03,2.341247619108372078e+02,1.560822479525123541e-01,0.000000000000000000e+00,7.496066818020976186e+00,1.000000000000000000e+00
1.400000000000000000e+01,1.345906158639678267e+02,2.520698517787484150e+01,-8.246091240366367967e-03,2.221899241057566030e+02,2.020100892028290351e-01,0.000000000000000000e+00,5.134763045609113341e+00,1.000000000000000000e+00
