frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,diffblur_errors,neareast_neighbour_distances,selections
5.000000000000000000e+00,1.008457986937657864e+02,7.574814386825398316e+00,-2.125484772436533540e-02,5.593483977460730330e+02,9.167064497931043388e-02,0.000000000000000000e+00,5.761275566105013901e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.308042165052543169e+02,1.168950254295158864e+01,-1.694007798020184113e-02,4.475190170638404652e+02,9.021574649468011575e-02,0.000000000000000000e+00,7.933393220978759430e+00,1.000000000000000000e+00
5.000000000000000000e+00,2.018335847937582983e+01,2.559008471381916650e+01,-2.062595751155332779e-02,5.430489409532706304e+02,3.115370730683938438e-01,0.000000000000000000e+00,5.166683779093776074e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.583427104045884271e+01,2.837936055564715332e+01,-1.868369265466917131e-02,4.927096902064548090e+02,3.396762159706052664e-01,0.000000000000000000e+00,5.166683779093776074e+00,1.000000000000000000e+00
5.000000000000000000e+00,4.264016977815211362e+01,3.431708562563301967e+01,-1.694771989941169787e-02,4.477170788708738201e+02,8.551143912473646580e-02,0.000000000000000000e+00,9.849492802796826041e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.767950360574420543e+01,4.719542190086458078e+01,-2.258684740031521171e-02,5.938709117300231810e+02,8.876292829383569671e-02,0.000000000000000000e+00,9.895545661442982421e+00,1.000000000000000000e+00
5.000000000000000000e+00,6.874136019694716992e+01,5.000091048662011417e+01,-2.369224827983449147e-02,6.225204812532751930e+02,9.571030451501416625e-02,0.000000000000000000e+00,9.294642699949017484e+00,1.000000000000000000e+00
6.000000000000000000e+00,6.283078573241441944e+01,1.006270867829594629e+01,-2.329514740310221002e-02,6.122284963395004525e+02,2.925591130089770786e-01,0.000000000000000000e+00,6.355857283643276290e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.230307778992691254e+02,1.010445357284033996e+01,-2.064959458194781661e-02,5.436615620431754223e+02,3.922357469398884966e-02,0.000000000000000000e+00,6.341318036733587071e+00,1.000000000000000000e+00
6.000000000000000000e+00,2.644721693230975035e+01,3.172726741183804577e+01,-1.802338378405840200e-02,4.755959306230444668e+02,1.572020895439617538e-01,0.000000000000000000e+00,8.769317772053538462e+00,1.000000000000000000e+00
6.000000000000000000e+00,6.627047507811225557e+01,4.104071463779874307e+01,-2.050390648085290146e-02,5.398856455785129356e+02,1.300225818137690226e-01,0.000000000000000000e+00,9.294642699949017484e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.153758302784948597e+02,4.963646034937482909e+01,-1.882185238833929825e-02,4.962904878776287205e+02,2.886202701542179838e-01,0.000000000000000000e+00,5.901958245271353931e+00,1.000000000000000000e+00
6.000000000000000000e+00,6.906892737182847952e+01,6.037367484660907557e+00,-2.751237586090734058e-02,7.215298205340933464e+02,1.999900369621030460e-01,0.000000000000000000e+00,6.815607452686904821e+00,1.000000000000000000e+00
7.000000000000000000e+00,5.822710657887073182e+01,5.680579052044737232e+00,-2.130678327626758101e-02,5.606944534915677423e+02,2.833365692582995310e-01,0.000000000000000000e+00,6.355857283643276290e+00,1.000000000000000000e+00
7.000000000000000000e+00,9.066370672211373005e+01,1.530883159031486329e+01,-1.837419580076917608e-02,4.846882096763399659e+02,1.714348207442406569e-02,0.000000000000000000e+00,1.255235112780733608e+01,1.000000000000000000e+00
7.000000000000000000e+00,4.616713791917101162e+01,2.512072742226881061e+01,-1.982543987918799697e-02,5.223012773789359926e+02,2.857948415585694901e-01,0.000000000000000000e+00,3.521730620398128231e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.211401250366723872e+02,4.836917306159293162e+01,-2.083292572380958038e-02,5.484131036710688250e+02,2.236309309909026988e-01,0.000000000000000000e+00,5.901958245271353931e+00,1.000000000000000000e+00
7.000000000000000000e+00,2.862438084786861836e+01,6.613430355728165289e+00,-2.216840099046056556e-02,5.830256973530458708e+02,2.403809409099865180e-01,0.000000000000000000e+00,5.593582840619060192e+00,1.000000000000000000e+00
7.000000000000000000e+00,7.975973070925556385e+01,3.708674908943959991e+01,-1.882563216698420611e-02,4.963884514608645873e+02,2.110421132348654361e-01,0.000000000000000000e+00,6.836070496193023871e+00,1.000000000000000000e+00
7.000000000000000000e+00,8.918713353018937084e+01,4.398474851776133221e+01,-1.931269020219988225e-02,5.090119288800597133e+02,3.036965662405424204e-01,0.000000000000000000e+00,5.226586104661627097e+00,1.000000000000000000e+00
8.000000000000000000e+00,6.439560357837376614e+01,1.766020111504633761e+01,-3.282667386295726880e-02,8.592647842906089863e+02,1.035994986456246769e-01,0.000000000000000000e+00,4.328669747507858823e+00,1.000000000000000000e+00
8.000000000000000000e+00,8.426436402287870919e+01,4.222874661362388338e+01,-1.872109908853682517e-02,4.936791830371229821e+02,3.194905186742661440e-01,0.000000000000000000e+00,5.226586104661627097e+00,1.000000000000000000e+00
8.000000000000000000e+00,2.812345898540211309e+01,4.463391513910689667e+01,-1.910735579895251127e-02,5.036901109130708392e+02,1.312609704743894490e-02,0.000000000000000000e+00,1.075348877633745914e+01,1.000000000000000000e+00
8.000000000000000000e+00,5.756867061702477884e+01,4.982696761339576597e+01,-1.842075078344963465e-02,4.858948128532233000e+02,5.401706274368411886e-02,0.000000000000000000e+00,1.117404351935555695e+01,1.000000000000000000e+00
8.000000000000000000e+00,3.383296183817530078e+01,8.652756975542621021e+00,-2.260223314701177710e-02,5.942696765834057260e+02,3.082665856941886329e-01,0.000000000000000000e+00,5.593582840619060192e+00,1.000000000000000000e+00
8.000000000000000000e+00,1.228601951607470824e+02,2.284424308697253991e+01,-7.262036796362397739e-02,1.890630171135490400e+03,5.387417259946525316e-02,0.000000000000000000e+00,7.231087930750458526e+00,1.000000000000000000e+00
8.000000000000000000e+00,8.260855437505546206e+01,2.493567112888866077e+01,-1.849155056621239537e-02,4.877297881423464219e+02,2.384685344014414454e-02,0.000000000000000000e+00,1.120201037373088582e+01,1.000000000000000000e+00
8.000000000000000000e+00,1.844983879550087025e+01,3.732990581537135455e+01,-2.079206063282013420e-02,5.473539700236582348e+02,2.405317232369197367e-02,0.000000000000000000e+00,7.885374240030587067e+00,1.000000000000000000e+00
9.000000000000000000e+00,4.274732457742748437e+01,6.834239692727572368e+00,-1.900387686903143303e-02,5.010081637101204137e+02,2.765078667792657541e-01,0.000000000000000000e+00,5.168350183095760997e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.299078113852516481e+02,2.579212188591670696e+01,-2.078049095569596202e-02,5.470541093348601862e+02,2.806884983708388681e-01,0.000000000000000000e+00,4.089286350124798908e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.387411384403017962e+02,4.800282560451311298e+01,-3.622390985683276998e-02,9.473136999344587821e+02,5.718607608443837531e-02,0.000000000000000000e+00,1.290041171902581496e+01,1.000000000000000000e+00
9.000000000000000000e+00,6.292339924499233206e+01,3.142549900051707112e+01,-2.033588013007768536e-02,5.355307706119158411e+02,1.378322467492667514e-01,0.000000000000000000e+00,5.012087391998180763e+00,1.000000000000000000e+00
1.000000000000000000e+01,3.801267249921534130e+01,4.761822429388112177e+00,-2.069318414172555479e-02,5.447913079538927832e+02,2.974442494402438353e-01,0.000000000000000000e+00,5.168350183095760997e+00,1.000000000000000000e+00
1.000000000000000000e+01,7.237044092501778891e+01,1.199996031054031498e+01,-2.286731046708726997e-02,6.011399000934890182e+02,9.192983759887929374e-02,0.000000000000000000e+00,5.940186569078572454e+00,1.000000000000000000e+00
1.000000000000000000e+01,1.040663787077936604e+02,1.235185955322720552e+01,-2.128411100120247354e-02,5.601068377833095155e+02,5.542742716693982441e-02,0.000000000000000000e+00,5.761275566105013901e+00,1.000000000000000000e+00
1.000000000000000000e+01,1.183116721913507874e+01,1.444787007834126236e+01,-2.000092747997599119e-02,5.268495316027165245e+02,1.088452267255501926e-02,0.000000000000000000e+00,1.048823683106908433e+01,1.000000000000000000e+00
1.000000000000000000e+01,1.408747168854382039e+02,3.255786009615334109e+01,-1.021244598396925905e-02,2.731535319497513115e+02,5.918183154452105743e-02,0.000000000000000000e+00,1.015528300030160480e+01,1.000000000000000000e+00
1.100000000000000000e+01,1.170245340333690223e+02,8.070406113625070432e+00,-2.233336754128733420e-02,5.873012690071755060e+02,2.155232180618250615e-01,0.000000000000000000e+00,6.341318036733587071e+00,1.000000000000000000e+00
1.100000000000000000e+01,1.165537849004511060e+02,4.204452684931066386e+01,-1.186296585701945849e-02,3.159313917548067820e+02,3.308007295092838529e-01,0.000000000000000000e+00,5.722559598793106161e+00,1.000000000000000000e+00
1.200000000000000000e+01,2.420421427231662648e+01,3.193858967020240414e+01,-1.760420520914392564e-02,4.647317401314531935e+02,1.746673234862327062e-01,0.000000000000000000e+00,5.303049585139908650e+00,1.000000000000000000e+00
1.200000000000000000e+01,6.580676733800933675e+01,3.552515855530922551e+01,-1.945252574963692374e-02,5.126361599733638741e+02,1.253409333803787717e-01,0.000000000000000000e+00,5.012087391998180763e+00,1.000000000000000000e+00
1.200000000000000000e+01,1.019982410850742696e+02,4.100779569977348871e+01,-2.276851611092887279e-02,5.985793667813608181e+02,1.241251688912147211e-01,0.000000000000000000e+00,7.273007738454902338e+00,1.000000000000000000e+00
1.200000000000000000e+01,9.477664826147547217e+01,4.187106776220296922e+01,-1.819275814231581870e-02,4.799857429908999507e+02,2.920813861134766709e-01,0.000000000000000000e+00,4.775084613502641240e+00,1.000000000000000000e+00
1.200000000000000000e+01,1.246916374231368820e+02,2.983955951310920796e+01,-2.181902433212631540e-02,5.739706196448559012e+02,2.536357594396585480e-01,0.000000000000000000e+00,5.163978476582237853e+00,1.000000000000000000e+00
1.300000000000000000e+01,3.440764126028992820e+01,2.288496851658750586e+01,-3.910071310032348785e-02,1.021874138646020810e+03,3.180913828790654652e-02,0.000000000000000000e+00,8.975482672859939726e+00,1.000000000000000000e+00
