frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,diffblur_errors,neareast_neighbour_distances,selections
5.000000000000000000e+00,9.434009653617246727e+01,6.842377351971076216e+00,-1.764324118200651798e-02,4.657434670435224007e+02,2.246805943516605453e-02,0.000000000000000000e+00,1.128003123504118399e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.036772402047460133e+02,1.317142568295431282e+01,-3.037056475772474326e-02,7.956078161528121200e+02,8.090414817645841250e-02,0.000000000000000000e+00,5.878035290795948775e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.095418526064937055e+02,1.356843986042128591e+01,-1.715611025422140654e-02,4.531181004085916584e+02,2.004466207467217043e-01,0.000000000000000000e+00,5.878035290795948775e+00,1.000000000000000000e+00
5.000000000000000000e+00,5.334716841780659990e+01,2.739732890354082073e+01,-2.786291498155588076e-02,7.306150267192082310e+02,8.610772407093847391e-03,0.000000000000000000e+00,2.274698349919153983e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.827615822765948650e+01,2.669437401716011493e+01,-4.658228818013829785e-03,1.292003889845665867e+02,3.249562766728771868e-01,0.000000000000000000e+00,7.627241672636783321e+00,1.000000000000000000e+00
5.000000000000000000e+00,3.400426012976684120e+01,5.005161839484787123e+01,-2.905860228541290446e-02,7.616046225976001551e+02,1.415715493841385175e-02,0.000000000000000000e+00,4.099611904346867952e+00,1.000000000000000000e+00
6.000000000000000000e+00,3.355543146002453625e+01,1.618517449386309437e+01,-2.691298841505744902e-02,7.059950108379866833e+02,7.852177465551335445e-03,0.000000000000000000e+00,1.053186833872250894e+01,1.000000000000000000e+00
6.000000000000000000e+00,9.687934868016111523e+01,4.568031844814435516e+01,-7.646293131687742495e-03,2.066444709286464558e+02,7.493962586353697386e-02,0.000000000000000000e+00,1.218305993896629680e+01,1.000000000000000000e+00
6.000000000000000000e+00,1.235334958999557387e+02,4.491088757362952322e+01,-6.660379504669426166e-03,1.810917492649306553e+02,8.853731629264038894e-02,0.000000000000000000e+00,1.785598365411789246e+01,1.000000000000000000e+00
8.000000000000000000e+00,8.018922407989266787e+01,9.399488884249587173e+00,-7.638203690013183403e-03,2.064348103195827377e+02,1.306736323722764714e-01,0.000000000000000000e+00,1.329939568135306516e+01,1.000000000000000000e+00
8.000000000000000000e+00,1.163696025990362415e+02,1.718297232197254232e+01,-7.571816928412334301e-03,2.047142108726796437e+02,5.315319191586997949e-02,0.000000000000000000e+00,7.725478294337016827e+00,1.000000000000000000e+00
8.000000000000000000e+00,7.951970519318435038e+01,4.633387360654037934e+01,-8.566752440382335160e-03,2.305007600327752755e+02,6.819274162861388433e-02,0.000000000000000000e+00,1.663446125828159339e+01,1.000000000000000000e+00
8.000000000000000000e+00,1.559079352267129259e+01,3.956634385303820522e+01,-4.454960653146001689e-03,1.239321233904798163e+02,1.922033673958102318e-01,0.000000000000000000e+00,9.583529716251911523e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.685970603997360229e+01,1.919981073883581857e+01,-7.373694526733597099e-02,1.919569409092939622e+03,5.719190110835215002e-03,0.000000000000000000e+00,7.627241672636783321e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.391992394619209392e+02,1.819902475214773219e+01,4.319902040755696157e-03,-1.204316999901721061e+02,1.614589345694609213e-01,0.000000000000000000e+00,1.738865611206989570e+01,1.000000000000000000e+00
9.000000000000000000e+00,2.850561386601038194e+01,2.542744656145397997e+01,-1.987854204088468704e-02,5.236775690949565387e+02,1.209429674685447154e-02,0.000000000000000000e+00,1.030761213060575621e+01,1.000000000000000000e+00
9.000000000000000000e+00,1.072073966208148761e+02,5.214239050066768755e+01,-2.905931838329772407e-02,7.616231822862314402e+02,1.152353511995618529e-02,0.000000000000000000e+00,1.218305993896629680e+01,1.000000000000000000e+00
1.000000000000000000e+01,8.907261266963265811e+00,2.763161525290408704e+01,-4.827342314406111307e-02,1.259610691044077385e+03,7.501440362472022727e-03,0.000000000000000000e+00,9.415659902211940491e+00,1.000000000000000000e+00
1.100000000000000000e+01,2.452055580782371180e+01,3.608735156317136727e+01,-8.529691633121809155e-03,2.295402250867021223e+02,3.531973755295618744e-01,0.000000000000000000e+00,6.710246168681500478e+00,1.000000000000000000e+00
1.100000000000000000e+01,1.146666196624995990e+02,2.850759095506679941e+01,-3.979063543651556629e-03,1.115979127190489351e+02,1.756154204464186463e-01,0.000000000000000000e+00,1.145194909468080802e+01,1.000000000000000000e+00
1.200000000000000000e+01,1.305104796947650243e+02,4.176438078636547147e+01,-2.732896504333186607e-02,7.167762138862225356e+02,9.043470175885137685e-03,0.000000000000000000e+00,1.119180847461594119e+01,1.000000000000000000e+00
1.200000000000000000e+01,1.273077262712314877e+02,3.088591859656388650e+01,-3.424215172864686352e-02,8.959508701016989107e+02,5.720472260974607259e-03,0.000000000000000000e+00,1.134013091224693426e+01,1.000000000000000000e+00
1.200000000000000000e+01,6.778379298804478026e+01,4.605825888730783468e+00,3.234025111618372278e-03,-9.228814849549235078e+01,2.258023109992605137e-01,0.000000000000000000e+00,1.329939568135306516e+01,1.000000000000000000e+00
1.300000000000000000e+01,6.537498653006494465e+01,3.757988963954153405e+01,-3.130498551765917986e-02,8.198259554918668073e+02,9.737899549989270653e-03,0.000000000000000000e+00,1.262116544166243948e+01,1.000000000000000000e+00
1.300000000000000000e+01,5.008465784778074692e+01,3.021626353159359013e+01,-9.130415816151394096e-03,2.451096800825126820e+02,2.084771523681316907e-02,0.000000000000000000e+00,1.057138768804435536e+01,1.000000000000000000e+00
1.400000000000000000e+01,9.207576123856117079e+01,1.610482116841287947e+01,-7.974019543853553063e-03,2.151384216789240895e+02,2.512341310812205020e-02,0.000000000000000000e+00,1.152772542929422350e+01,1.000000000000000000e+00
1.400000000000000000e+01,7.753581502785725377e+01,3.420230657570776600e+01,-3.757048453261148911e-03,1.058437678787470162e+02,1.465419377286748537e-01,0.000000000000000000e+00,7.387277645121992364e+00,1.000000000000000000e+00
1.400000000000000000e+01,2.244271421256797794e+01,4.686267994679487003e+01,-5.403922675219757776e-02,1.409047691130924022e+03,8.420095112433245710e-03,0.000000000000000000e+00,9.433873008794577686e+00,1.000000000000000000e+00
1.500000000000000000e+01,3.688860269499160438e+01,1.604424809178919631e+01,-8.119376606133965266e-03,2.189057583426233009e+02,5.243797602633581967e-02,0.000000000000000000e+00,1.313332362120892860e+01,1.000000000000000000e+00
1.500000000000000000e+01,2.949244158958681439e+01,4.059376426258169346e+01,-3.083790878380241948e-02,8.077203496367836806e+02,7.506361331201727438e-02,0.000000000000000000e+00,6.710246168681500478e+00,1.000000000000000000e+00
1.500000000000000000e+01,1.433588269700613580e+02,2.476826922574741374e+01,2.866173507364134718e-03,-8.275424065664142859e+01,2.762920212122925712e-01,0.000000000000000000e+00,1.717741154738477860e+01,1.000000000000000000e+00
1.500000000000000000e+01,1.410560418032128212e+02,4.551240649990523224e+01,-1.893275715908313006e-02,4.991648966091176476e+02,1.234423326272604537e-02,0.000000000000000000e+00,1.119180847461594119e+01,1.000000000000000000e+00
1.600000000000000000e+01,4.567367417238773442e+01,6.281732612854203701e+00,-1.357989388088493704e-02,3.604304053683523534e+02,1.415764549007936246e-02,0.000000000000000000e+00,1.313332362120892860e+01,1.000000000000000000e+00
1.600000000000000000e+01,1.042638834049648864e+02,4.837131083465008885e+01,-1.979535720771627774e-02,5.215216004275760042e+02,1.164622713340179860e-02,0.000000000000000000e+00,1.634624273170344821e+01,1.000000000000000000e+00
1.700000000000000000e+01,8.870929918642877965e+01,3.055022537401849547e+01,-4.989931764534483866e-02,1.301750315152444728e+03,1.102829591834963985e-02,0.000000000000000000e+00,1.175518801829987758e+01,1.000000000000000000e+00
1.700000000000000000e+01,1.223212518623950729e+02,5.004346517913181458e+01,-1.823550578340160655e-02,4.810936682132635269e+02,8.036047428247405922e-02,0.000000000000000000e+00,1.164502859047627581e+01,1.000000000000000000e+00
1.700000000000000000e+01,8.819016069074908160e+01,5.134369868792069980e+01,-1.853245693330301050e-02,4.887899915758880525e+02,1.218747094030784295e-01,0.000000000000000000e+00,5.495081926427284102e+00,1.000000000000000000e+00
1.800000000000000000e+01,5.453925195847838836e+01,2.062924997366671676e+01,-7.009989316779170927e-03,1.901528698082805704e+02,4.807402515457703807e-02,0.000000000000000000e+00,1.057138768804435536e+01,1.000000000000000000e+00
1.800000000000000000e+01,3.875174848493055180e+01,3.767611974215348880e+01,-2.773003929150098107e-02,7.271711798843535917e+02,1.836667763127897146e-02,0.000000000000000000e+00,7.585198402286027708e+00,1.000000000000000000e+00
1.900000000000000000e+01,4.191245471416379331e+01,3.078081910080878458e+01,-1.949403350527303611e-02,5.137119500807211807e+02,7.905280626606492334e-02,0.000000000000000000e+00,7.585198402286027708e+00,1.000000000000000000e+00
1.900000000000000000e+01,2.050448367531630822e+01,9.722041643143018774e+00,-7.574057331779760274e-03,2.047722772205760862e+02,4.807977173487287814e-02,0.000000000000000000e+00,9.727937400507817856e+00,1.000000000000000000e+00
1.900000000000000000e+01,7.021537277002447297e+01,3.321084494969532841e+01,-7.298950938176789957e-03,1.976421220923776616e+02,1.350578192202780414e-01,0.000000000000000000e+00,6.809101333191743599e+00,1.000000000000000000e+00
1.900000000000000000e+01,7.262557537544408603e+01,3.982399948914400056e+01,7.055005702050493738e-03,-1.913195959104681378e+02,8.875828852861789020e-02,0.000000000000000000e+00,7.038671008209012037e+00,1.000000000000000000e+00
2.000000000000000000e+01,1.071533896591861001e+01,4.692686275063630319e+01,-3.672438055906750848e-02,9.602848043036358376e+02,3.215175022755183409e-01,0.000000000000000000e+00,6.319494539672421141e+00,1.000000000000000000e+00
2.000000000000000000e+01,8.494072596968629796e+01,4.691232199757948962e+01,-2.011672368352722048e-02,5.298507155583619124e+02,1.165857453700778201e-01,0.000000000000000000e+00,5.495081926427284102e+00,1.000000000000000000e+00
2.000000000000000000e+01,1.724130944261375831e+01,4.826223165271797200e+01,-5.561792895979403989e-02,1.449964194357079805e+03,4.532480949351913591e-02,0.000000000000000000e+00,6.661193644336088404e+00,1.000000000000000000e+00
2.000000000000000000e+01,6.314866071292010474e+01,5.066851780926680249e+01,-1.877727676420658937e-02,4.951351853387093342e+02,5.618083169217091832e-02,0.000000000000000000e+00,1.440192657654666419e+01,1.000000000000000000e+00
2.100000000000000000e+01,6.736019426860654846e+01,2.702927421963694954e+01,-8.490550299506422621e-03,2.285257674547030433e+02,6.708331946835466297e-02,0.000000000000000000e+00,6.809101333191743599e+00,1.000000000000000000e+00
2.100000000000000000e+01,1.218177328770454579e+02,2.892094118374068401e+01,-5.362979100596704241e-02,1.398436013418095172e+03,5.814985429170249631e-03,0.000000000000000000e+00,1.412546740437867321e+01,1.000000000000000000e+00
