frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,diffblur_errors,neareast_neighbour_distances,selections
5.000000000000000000e+00,1.391721614248492926e+02,8.721993210163116572e+00,-2.693709815618890516e-02,7.066198825180541689e+02,6.265120450359207283e-02,0.000000000000000000e+00,1.455910263109567104e+01,1.000000000000000000e+00
5.000000000000000000e+00,9.462644957059017869e+00,9.897169755070164499e+00,-7.430445393112273568e-03,2.010501703383991412e+02,3.456938934081978942e-01,0.000000000000000000e+00,3.062268716117681588e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.082231156113443689e+02,9.709013071504601911e+00,-6.079809569694556541e-03,1.660446482327640467e+02,1.412248980765159478e-01,0.000000000000000000e+00,6.442744987513956190e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.224377169160062238e+02,2.599525201723579215e+01,-7.895039409148365758e-03,2.130914295857242848e+02,2.929243687225666637e-01,0.000000000000000000e+00,5.908286063554493595e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.182976168644284201e+02,3.021039326892804411e+01,-8.370452601205939647e-03,2.254130981771658639e+02,2.478710462419942973e-01,0.000000000000000000e+00,4.226967661491343620e+00,1.000000000000000000e+00
5.000000000000000000e+00,6.367835313075441661e+01,4.449625826038577259e+01,-5.607102315030045546e-03,1.537931116114560837e+02,3.072468206486952402e-01,0.000000000000000000e+00,7.089088188371314381e+00,1.000000000000000000e+00
5.000000000000000000e+00,7.592749868918933487e+01,5.049857815292430274e+01,-7.761663893413273292e-03,2.096346283640589832e+02,1.755168512812286252e-01,0.000000000000000000e+00,8.073432796002700584e+00,1.000000000000000000e+00
5.000000000000000000e+00,8.664460720825231022e+01,5.009562210277483274e+01,-7.572754441985076260e-03,2.047385091709521419e+02,1.606100734677401443e-01,0.000000000000000000e+00,9.964780340813630843e+00,1.000000000000000000e+00
6.000000000000000000e+00,8.162623656473365941e+01,2.090247063564284247e+01,-3.025640852371302633e-02,7.926491366154359639e+02,4.891346576553445846e-02,0.000000000000000000e+00,6.356828588813491443e+00,1.000000000000000000e+00
6.000000000000000000e+00,4.433469456646693629e+01,4.310009294529217527e+01,-9.405860894364320712e-03,2.522486131739452446e+02,1.668349784043847706e-01,0.000000000000000000e+00,6.541714987202977838e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.968721160860257768e+01,1.249658225559343983e+01,-8.050591079689901550e-03,2.171229881652468237e+02,4.079049485738224234e-01,0.000000000000000000e+00,5.984502210321659632e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.387662685872186330e+02,2.327543680359271505e+01,-8.346862347384602018e-03,2.248016904702898842e+02,1.673263227203684034e-01,0.000000000000000000e+00,6.303117957544412953e+00,1.000000000000000000e+00
6.000000000000000000e+00,4.648279465006543631e+01,2.410697808615030624e+01,-1.069196440053383178e-02,2.855815989683164275e+02,1.745776384719273100e-01,0.000000000000000000e+00,1.070891441298423885e+01,1.000000000000000000e+00
6.000000000000000000e+00,9.354864859583689451e+01,2.483877813498531495e+01,-8.710059568550625880e-03,2.342149668944710186e+02,1.702751326763433104e-01,0.000000000000000000e+00,7.013534846960694402e+00,1.000000000000000000e+00
7.000000000000000000e+00,6.177069286288833894e+01,5.132384961055537786e+01,-1.848074755438900568e-02,4.874497977388384129e+02,3.906775299416775926e-02,0.000000000000000000e+00,6.176659973756839506e+00,1.000000000000000000e+00
7.000000000000000000e+00,9.607572925070294900e+01,3.554687068246897041e+01,-3.360036515173955157e-02,8.793171677997862616e+02,3.228578171816498532e-02,0.000000000000000000e+00,5.482226439004971752e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.088904844415322657e+02,4.655446002284819684e+01,-8.626892251225461161e-03,2.320594521993806154e+02,2.641233937393195896e-01,0.000000000000000000e+00,1.282069309011609981e+01,1.000000000000000000e+00
7.000000000000000000e+00,3.295328187131705278e+01,5.304438841978930697e+01,-3.721203321212504696e-03,1.049147405713466696e+02,3.748908240621270371e-01,0.000000000000000000e+00,7.785387614740930218e+00,1.000000000000000000e+00
