frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,diffblur_errors,neareast_neighbour_distances,selections
5.000000000000000000e+00,7.969766632741611545e+01,1.216763470906439792e+01,-4.837444245033678883e-03,1.338452602988334661e+02,4.246445359249383378e-01,0.000000000000000000e+00,5.877380054237455909e+00,1.000000000000000000e+00
5.000000000000000000e+00,3.881487414348077181e+01,1.366730832279558072e+01,-5.107420596806654112e-02,1.332200846997969165e+03,4.706186483438634660e-02,0.000000000000000000e+00,1.253861799999817883e+01,1.000000000000000000e+00
5.000000000000000000e+00,7.801358592989976160e+01,1.779857330903593748e+01,-7.034434717803616025e-03,1.907864410575437262e+02,1.910570111592364562e-01,0.000000000000000000e+00,5.877380054237455909e+00,1.000000000000000000e+00
5.000000000000000000e+00,2.407490834569864546e+01,2.777350128723338329e+01,-7.195219126677355331e-03,1.949536207528289253e+02,3.317157080494559374e-01,0.000000000000000000e+00,9.950704436155971777e+00,1.000000000000000000e+00
5.000000000000000000e+00,8.590396079235536320e+01,4.647689252861577103e+01,-5.261705113980090324e-03,1.448411727194581715e+02,3.530244450761004238e-01,0.000000000000000000e+00,6.503500035303005689e+00,1.000000000000000000e+00
5.000000000000000000e+00,7.049400811947003831e+01,5.022440670536797569e+01,-7.366248588379036184e-03,1.993863297766154687e+02,1.590147300568690580e-01,0.000000000000000000e+00,1.037653256406461466e+01,1.000000000000000000e+00
5.000000000000000000e+00,2.577211348618084585e+01,5.283321207721029822e+01,-9.377263060773839351e-03,2.515074199680729805e+02,1.646729055167670541e-01,0.000000000000000000e+00,4.720163814647473366e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.380835775360522746e+02,1.311578261456044281e+01,-3.210152617314671747e-02,8.404705445367128505e+02,3.536498995323722472e-02,0.000000000000000000e+00,7.012977608336496971e+00,1.000000000000000000e+00
6.000000000000000000e+00,9.124696993620189289e+01,2.525184427892363814e+01,-4.617572701549964298e-02,1.205243002192577706e+03,3.030263202785288268e-02,0.000000000000000000e+00,6.572219144137698699e+00,1.000000000000000000e+00
6.000000000000000000e+00,8.965630063323271060e+00,8.698465150512973310e+00,-6.723324921706050165e-03,1.827231565986620012e+02,2.317070005294126211e-01,0.000000000000000000e+00,1.236431664081971071e+01,1.000000000000000000e+00
6.000000000000000000e+00,7.393524267909390346e+01,8.731136562375592547e+00,-7.644585633282342113e-03,2.066002163100888538e+02,1.042843529819676984e-01,0.000000000000000000e+00,6.709325287608185917e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.373344039008131823e+01,3.779828706162382446e+01,-6.546275000178254817e-03,1.781344104434185169e+02,2.951727763673713811e-01,0.000000000000000000e+00,8.291275220941361823e+00,1.000000000000000000e+00
6.000000000000000000e+00,2.034210374352174711e+01,5.360535074838142577e+01,-6.662146999098650900e-03,1.811375588490102757e+02,3.685061726460731046e-01,0.000000000000000000e+00,5.484633436510652160e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.204594061612963571e+02,4.303638148141527608e+01,-8.788072008718032443e-03,2.362368784648930102e+02,1.530509770576780060e-01,0.000000000000000000e+00,6.849851948593564721e+00,1.000000000000000000e+00
7.000000000000000000e+00,2.533574487813892873e+01,6.524381621949990162e+00,-6.533725880867821169e-03,1.778091647585261512e+02,1.561372457183396456e-01,0.000000000000000000e+00,1.148931204906316594e+01,1.000000000000000000e+00
7.000000000000000000e+00,5.222768264143764583e+01,2.492322321945476205e+01,-3.871654001205746421e-03,1.088140926490846567e+02,2.178121628310603075e-01,0.000000000000000000e+00,1.067568048931587477e+01,1.000000000000000000e+00
7.000000000000000000e+00,4.022802177364286536e+01,3.914493389793646116e+01,-1.136224433513136067e-02,3.029537866896106948e+02,2.442013105668893180e-01,0.000000000000000000e+00,7.847227083589319641e+00,1.000000000000000000e+00
7.000000000000000000e+00,3.415048821027500736e+01,4.410906108079095844e+01,-7.355758038071056291e-03,1.991144376911700817e+02,3.092037925476019966e-01,0.000000000000000000e+00,7.847227083589319641e+00,1.000000000000000000e+00
7.000000000000000000e+00,9.905606402861457127e+01,4.682986402594867315e+01,-5.644365865879488915e-03,1.547589012272637206e+02,2.206400953912235341e-01,0.000000000000000000e+00,1.187698613226472943e+01,1.000000000000000000e+00
7.000000000000000000e+00,1.373888885757306468e+02,4.951365554262477531e+01,-7.309883547132784050e-03,1.979254713696927865e+02,2.793409967958205842e-01,0.000000000000000000e+00,7.998035515264573903e+00,1.000000000000000000e+00
8.000000000000000000e+00,1.146991838022612598e+02,1.595239580064537321e+01,-1.296365572400378675e-02,3.444588621521708660e+02,4.218604730641972722e-02,0.000000000000000000e+00,3.222750720271656544e+00,1.000000000000000000e+00
8.000000000000000000e+00,4.159619160415905270e+01,2.589355936441927497e+01,-6.220209435948450931e-03,1.696835052337151524e+02,1.677622082531252667e-01,0.000000000000000000e+00,1.014101047801816691e+01,1.000000000000000000e+00
8.000000000000000000e+00,1.274527298173931769e+02,4.734877930502970145e+01,-4.105598033920170725e-03,1.148774095452288009e+02,3.800952769065354397e-01,0.000000000000000000e+00,6.250700351177848724e+00,1.000000000000000000e+00
9.000000000000000000e+00,7.503480408110939948e+01,3.870516082462338403e+01,-3.370872864388920614e-02,8.821257121565394073e+02,2.999920920407839198e-02,0.000000000000000000e+00,5.788121209133347378e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.330898210952621810e+02,2.058795860714052850e+01,-8.127264077621796506e-03,2.191101843268432106e+02,2.688733056021349599e-01,0.000000000000000000e+00,5.574155146741499145e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.410736833717756156e+02,3.041373629288439062e+01,-6.384231840550535185e-03,1.739346066857621054e+02,2.841629768574086556e-01,0.000000000000000000e+00,8.867612462938415874e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.241226931805378655e+02,3.724839392680635797e+01,-8.525538446033178314e-03,2.294325835745200663e+02,1.929323302592201861e-01,0.000000000000000000e+00,5.442872586930902479e+00,1.000000000000000000e+00
1.000000000000000000e+01,6.438494101752498011e+01,8.465021696043924848e+00,-7.465026094792852861e-03,2.019464263802718733e+02,4.315682970978929056e-01,0.000000000000000000e+00,7.022444407433128255e+00,1.000000000000000000e+00
