frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,diffblur_errors,neareast_neighbour_distances,selections
5.000000000000000000e+00,5.089290516500135197e+01,7.922201194847009909e+00,-3.375100004939077941e-02,8.832212943957082416e+02,8.984320156030567439e-02,0.000000000000000000e+00,5.938936487439229417e+00,1.000000000000000000e+00
5.000000000000000000e+00,9.965549297759527292e+01,1.764447749531582232e+01,-6.476344290636989499e-03,1.763219596285755699e+02,3.460183735972180985e-01,0.000000000000000000e+00,4.695810937227492765e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.213060403010432253e+02,2.078764034558368934e+01,-7.454288801235314961e-03,2.016681392502652272e+02,2.677029278295353087e-01,0.000000000000000000e+00,1.045142015317628292e+01,1.000000000000000000e+00
5.000000000000000000e+00,7.022755137489193089e+01,2.355561566216019287e+01,-1.102975070319183078e-02,2.943362800449328347e+02,4.692348451567207590e-02,0.000000000000000000e+00,9.002850302240313241e+00,1.000000000000000000e+00
5.000000000000000000e+00,3.424936915836337192e+01,2.545466868144217898e+01,-8.113095928454428646e-03,2.187429769343876842e+02,1.259506023457552804e-01,0.000000000000000000e+00,6.338597610997084963e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.194707400217101281e+02,3.107665663009306911e+01,-6.814488416391792196e-03,1.850859146960841883e+02,1.080005623406906645e-01,0.000000000000000000e+00,5.031539958710260052e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.068883635014695983e+02,4.049383457595556735e+01,-3.689811699322584349e-02,9.647876721241373161e+02,2.649627338014215461e-02,0.000000000000000000e+00,1.059129259998898576e+01,1.000000000000000000e+00
5.000000000000000000e+00,6.178243777902714839e+01,4.241313340225599404e+01,-8.076387511268634176e-03,2.177915751671751252e+02,1.418953135148782740e-01,0.000000000000000000e+00,6.364160042190196265e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.319515025420666348e+02,4.536547655254625511e+01,-6.013355162552402877e-02,1.566999242817386175e+03,9.913967378262333874e-03,0.000000000000000000e+00,1.049107953402638138e+01,1.000000000000000000e+00
5.000000000000000000e+00,5.493602785420319634e+01,4.733176003663916021e+01,-6.788324625334149140e-03,1.844078065411279965e+02,2.401016907925584976e-01,0.000000000000000000e+00,8.430078103267572232e+00,1.000000000000000000e+00
