frame_indices,x_coords,y_coords,contrasts,masses_kDa,fit_errors,diffblur_errors,neareast_neighbour_distances,selections
5.000000000000000000e+00,9.784685628779274680e+01,1.282887560483466061e+01,-2.894745488743196912e-02,7.587239254995770352e+02,3.374244620286570573e-02,0.000000000000000000e+00,1.098837318212278014e+01,1.000000000000000000e+00
5.000000000000000000e+00,5.151254347075222739e+01,1.339185373459071471e+01,-1.237329175233174705e-02,3.291579211417052875e+02,1.604236572671822181e-01,0.000000000000000000e+00,6.047334831288826429e+00,1.000000000000000000e+00
5.000000000000000000e+00,2.805873406339180676e+01,1.694435954613595285e+01,-8.108765623661846542e-03,2.186307449192784702e+02,5.109740120274453012e-02,0.000000000000000000e+00,1.011957158483032870e+01,1.000000000000000000e+00
5.000000000000000000e+00,8.869134731018020190e+00,2.199265365088941238e+01,-8.298650397444349430e-03,2.235521423314594927e+02,4.309267383980852628e-02,0.000000000000000000e+00,9.875252257759417063e+00,1.000000000000000000e+00
5.000000000000000000e+00,6.097820148211753377e+01,3.086337384657971228e+01,-3.548726376762815354e-02,9.282214468544019610e+02,3.400401137059250178e-02,0.000000000000000000e+00,9.872740630483333391e+00,1.000000000000000000e+00
5.000000000000000000e+00,1.378473283142874948e+02,3.163942456166930839e+01,-4.540552091915780325e-02,1.185280947237479040e+03,1.251106413477931500e-02,0.000000000000000000e+00,6.870170195020541826e+00,1.000000000000000000e+00
5.000000000000000000e+00,9.415427942868603850e+00,3.317740000251018273e+01,-6.939187378128110727e-03,1.883178386432549871e+02,3.668336288445525062e-01,0.000000000000000000e+00,1.119807962212307828e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.015331777607494672e+02,3.652326998939458491e+01,-6.526724824918577264e-03,1.776277127234587851e+02,1.556221641427860680e-01,0.000000000000000000e+00,1.116316423512282796e+01,1.000000000000000000e+00
5.000000000000000000e+00,4.452213189398018756e+01,4.366098726474918834e+01,-7.037982923362965867e-03,1.908784027736404028e+02,2.118267359374810255e-01,0.000000000000000000e+00,6.442501047444674001e+00,1.000000000000000000e+00
5.000000000000000000e+00,5.298304659746312595e+00,4.603284914538887307e+01,-8.014623484051318358e-03,2.161907868698399113e+02,2.786199032592551195e-01,0.000000000000000000e+00,1.349863981272069147e+01,1.000000000000000000e+00
5.000000000000000000e+00,1.148400488861281730e+02,4.576091953802767165e+01,-1.181559442764920469e-02,3.147036280680715663e+02,1.034144816191567839e-01,0.000000000000000000e+00,8.103775991463965767e+00,1.000000000000000000e+00
5.000000000000000000e+00,7.721549402433954867e+01,5.140081377720876787e+01,-8.365135899383152260e-03,2.252753009116411818e+02,4.223009467203431289e-02,0.000000000000000000e+00,5.968471390626330475e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.152003067514337005e+02,1.723657541735138210e+01,-7.412736517260842296e-03,2.005911950659125864e+02,1.323587097552845204e-01,0.000000000000000000e+00,1.134792068023077860e+01,1.000000000000000000e+00
6.000000000000000000e+00,9.940656256831131543e+01,2.370599201995618088e+01,-7.517603822362095393e-03,2.033091259124313979e+02,1.508214862891534835e-01,0.000000000000000000e+00,6.666636682185804297e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.287810029127943494e+02,3.364339488480200657e+01,-8.733139152467955801e-03,2.348131391560082477e+02,2.922100740448161371e-01,0.000000000000000000e+00,5.839566749544089497e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.217007817834709726e+02,4.144797049692527935e+01,-7.286367929894478450e-03,1.973159980795647641e+02,1.354505631656047759e-01,0.000000000000000000e+00,8.103775991463965767e+00,1.000000000000000000e+00
